id_transaccion,id_tarjeta,id_comercio,fecha_transaccion,monto,puntos,canal,provincia
TRX0014202,TAR002014,COM00969,2026-01-08 08:14:10,143708.89,155,POS,Limón
TRX0035654,TAR009808,COM01252,2026-01-24 11:13:13,62600.39,62,APP,Cartgago
TRX0039402,TAR002102,COM00789,2026-05-24 19:19:54,38557.63,40,APP,Limón
TRX0009027,TAR007138,COM00636,2024-07-22 08:42:17,273942.08,252,APP,Alajuela
TRX0032190,TAR004338,COM00138,2025-06-13 20:41:17,384096.70,357,POS,Limón
TRX0032820,TAR003591,COM01469,2026-02-05 08:51:41,124460.91,131,WEB,Limón
TRX0034516,TAR006787,COM01096,2026-05-08 13:08:21,686365.97,619,APP, Alajuela
TRX0037852,TAR006903,COM00007,2026-02-12 20:02:55,67760.34,59,ATM,Heredia
TRX0023115,TAR003389,COM00960,2024-10-08 13:21:40,149805.30,156,WEB,Heredia
TRX0044475,TAR008821,COM00220,2026-06-22 22:00:44,521270.24,543,APP,Cartago
TRX0047004,TAR002439,COM01340,2024-11-09 11:32:42,680744.86,570,POS,San José
TRX0001831,TAR002343,COM00752,2024-12-09 05:05:36,362834.98,413,POS,Puntarenas
TRX0021679,TAR000160,COM00021,2024-09-19 10:03:07,143632.55,139,APP,San José
TRX0011215,TAR007867,COM00802,2024-09-18 04:36:42,97727.41,106,POS,Hereda
TRX0006976,TAR001665,COM01406,2024-09-27 05:02:27,143363.85,144,APP,San José
TRX0002831,TAR003891,COM01079,2025-05-26 18:10:02,69632.18,69,POS,San José
TRX0046035,TAR009222,COM00227,2025-12-05 14:23:47,43183.99,43,ATM,Alajuela
TRX0016156,TAR009678,COM00058,2025-06-15 16:10:57,28220.65,26,ATM,Puntarenas
TRX0002780,TAR008456,COM01487,2025-07-10 16:42:11,39921.29,44,POS,Guanacaste
TRX0015442,TAR007147,COM01424,2026-02-07 18:25:44,104171.78,103,APP,Limón
TRX0026536,TAR008186,COM00189,2025-08-06 16:30:09,57488.82,68,APP,San José
TRX0027915,TAR007017,COM01379,2026-02-12 17:24:37,65477.12,77,POS,Guanacaste
TRX0049025,TAR007797,COM00168,2025-03-21 11:49:53,962916.53,998,WEB,Puntarenas
TRX0031292,TAR002062,COM00902,2026-01-20 07:34:45,69941.73,73,POS,Limón
TRX0016584,TAR004514,COM00172,2026-03-01 04:01:38,49998.50,41,POS,Puntarenas
TRX0009915,TAR004878,COM01157,2026-06-13 03:54:21,205876.74,232,ATM,Cartago
TRX0020892,TAR005783,COM00699,2025-07-27 08:37:52,269882.36,226,WEB,Cartago
TRX0003016,TAR008386,COM01110,2024-09-13 11:27:31,2341138.45,2208,WEB,Alajuela
TRX0040024,TAR001195,COM01409,2025-10-30 19:12:18,92393.30,79,POS,Puntarenas
TRX0046099,TAR002989,COM00271,2026-04-23 15:03:48,91872.18,88,POS,Alajuela
TRX0021621,TAR000161,COM00783,2025-05-13 05:07:29,218404.57,188,WEB,San José
TRX0044194,TAR008297,COM00697,2026-01-10 05:30:23,87859.08,97,POS,San José
TRX0009243,TAR005908,COM00207,2024-12-27 01:14:06,115113.27,93,ATM,Cartago
TRX0022626,TAR007426,COM00244,2025-10-30 11:24:19,818603.30,759,APP,Puntarenas
TRX0035535,TAR005357,COM00240,2025-03-06 21:30:11,27155.42,32,APP,Puntarenas
TRX0024859,TAR004537,COM00421,2026-01-07 22:24:48,331590.60,349,POS,Guanacaste
TRX0005930,TAR009716,COM00316,2024-08-02 16:58:03,10560.41,9,POS,Limón
TRX0006195,TAR000332,COM00349,2025-03-05 05:56:45,44429.47,46,POS,Cartago
TRX0008177,TAR004214,COM00107,2025-09-04 18:53:27,92517.68,108,POS,Alajuela
TRX0011406,TAR008556,COM00286,2026-05-06 14:28:10,105959.82,92,POS,Hereda
TRX0006482,TAR006051,COM00523,2025-08-29 20:42:33,130970.01,124,POS,Puntarenas
TRX0030572,TAR008917,COM01342,2024-09-16 22:54:30,114979.22,134,POS,Guanacaste
TRX0045332,TAR006147,COM00359,2026-04-09 04:13:46,105682.17,89,APP,Alajuela
TRX0009010,TAR001444,COM00897,2026-04-11 01:38:28,56408.12,60,POS,San José
TRX0017020,TAR004240,COM00877,2024-07-02 06:30:48,120207.54,139,APP, San José
TRX0034604,TAR001420,COM01002,2026-05-30 18:32:33,826188.53,772,APP,San José
TRX0003405,TAR006959,COM00843,2025-03-29 16:27:20,375409.49,410,POS,Limón
TRX0006737,TAR003986,COM00605,2025-12-01 15:30:01,79353.29,86,POS,Puntarenas
TRX0035446,TAR002562,COM00805,2024-08-03 22:32:59,61323.69,62,POS,Guanacaste
TRX0029549,TAR008153,COM01208,2025-12-28 23:48:20,1664893.64,1516,APP,Alajuela
TRX0024666,TAR008498,COM00854,2025-05-19 20:37:31,128830.79,150,POS,Limón
TRX0047795,TAR002669,COM00418,2024-06-30 18:55:35,891751.01,850,POS,Limón
TRX0020722,TAR005234,COM01181,2026-02-23 04:14:20,69341.28,71,WEB,Puntarenas
TRX0027591,TAR009356,COM00429,2024-08-27 18:44:59,68074.96,65,APP,Cartago
TRX0042274,TAR007192,COM00779,2026-06-09 01:02:36,134175.59,123,POS,Alajuela
TRX0008734,TAR000306,COM01060,2025-03-20 00:41:53,65406.91,65,APP, Limón
TRX0030593,TAR008680,COM00232,2026-04-19 04:14:33,114420.50,113,WEB,Limón
TRX0006681,TAR001044,COM00125,2024-10-20 15:33:49,174374.73,207,APP,Puntarenas
TRX0031375,TAR007912,COM01050,2025-09-13 09:11:03,202417.87,193,APP,Guanacaste
TRX0003996,TAR000389,COM00102,2026-06-10 18:27:39,86178.00,83,POS,Cartago
TRX0032584,TAR005776,COM00486,2024-12-13 14:26:13,18303.11,20,WEB,Hereda
TRX0021906,TAR002683,COM00494,2026-02-18 04:27:28,127824.31,136,POS,Alajuela
TRX0027224,TAR005838,COM00842,2026-02-23 09:40:32,119763.13,137,POS,PUNTARENAS
TRX0043538,TAR008990,COM00564,2025-02-18 16:01:57,884383.79,917,POS,Puntarenas
TRX0010676,TAR006993,COM01136,2025-01-08 12:25:03,329110.90,384,WEB,Cartgago
TRX0035730,TAR008742,COM00031,2025-05-02 08:25:35,15238.18,16,WEB,cartago
TRX0010802,TAR008271,COM00297,2026-02-15 04:19:00,110647.34,130,POS,Puntarenas
TRX0048838,TAR009875,COM00343,2025-10-24 20:55:26,218938.49,217,POS,Cartgago
TRX0017605,TAR005195,COM00112,2024-12-14 01:00:04,14856.88,15,POS,Heredia
TRX0009160,TAR003904,COM00275,2024-11-20 15:37:18,54418.63,58,POS,Alajuela
TRX0025009,TAR006897,COM01159,2026-06-15 02:13:34,285214.59,322,POS,Guanacaste
TRX0027015,TAR008215,COM01133,2025-09-11 11:23:18,73313.89,82,POS,Alajuela
TRX0024792,TAR004829,COM01404,2026-06-04 16:19:44,148661.26,151,APP,Heredia
TRX0041490,TAR003431,COM01274,2026-04-02 15:28:01,227690.18,258,POS,Puntarenas
TRX0038399,TAR004622,COM00642,2025-08-03 23:00:56,88368.64,95,POS,Hereda
TRX0036474,TAR007737,COM00527,2024-12-31 21:05:22,49660.33,49,WEB,Heredia
TRX0008047,TAR007648,COM01385,2025-09-16 21:20:31,742950.86,764,ATM,Guanacaste
TRX0030545,TAR007317,COM00734,2024-07-24 17:49:14,30506.68,28,POS,Guanacaste
TRX0041054,TAR008190,COM00982,2025-05-31 01:51:27,565665.85,498,APP,Limón
TRX0033716,TAR000645,COM00352,2026-01-12 08:15:57,307744.30,270,ATM,Cartgago
TRX0001720,TAR000528,COM00702,2026-04-21 03:04:24,517340.15,481,WEB,Alajuela
TRX0031396,TAR002748,COM00376,2025-03-31 06:13:14,1944.99,2,APP,Cartago
TRX0021889,TAR007113,COM01337,2025-12-24 13:35:58,166865.40,200,WEB,Guanacaste
TRX0045954,TAR005157,COM01249,2026-04-22 21:30:56,100927.62,118,POS,Heredia
TRX0012884,TAR000153,COM00252,2024-07-29 05:26:56,142350.13,138,WEB,San José
TRX0040660,TAR004586,COM00037,2025-10-25 10:09:20,81741.02,83,WEB,Guanacaste
TRX0011599,TAR007853,COM01222,2026-03-14 16:55:10,237672.89,222,WEB,Guanacaste
TRX0027914,TAR009814,COM01220,2025-01-10 19:12:16,109447.26,110,POS,Limón
TRX0014653,TAR009396,COM00317,2025-10-22 09:04:23,44247.91,51,WEB, Alajuela
TRX0038479,TAR009390,COM00051,2026-05-24 02:20:14,2107760.04,2305,POS,Heredia
TRX0000122,TAR001923,COM00460,2026-04-03 10:41:04,65766.51,57,POS,Cartago
TRX0049120,TAR001742,COM00484,2025-08-30 17:59:28,146869.04,160,WEB,Guanacaste
TRX0005328,TAR006854,COM01055,2024-07-16 07:57:08,38913.01,46,ATM,Guanacaste
TRX0048603,TAR003810,COM00168,2025-02-23 23:16:37,93281.69,99,POS,Puntarenas
TRX0040081,TAR001192,COM00046,2026-05-16 00:47:12,44870.48,54,POS,Guanacaste
TRX0023028,TAR002190,COM00676,2025-06-04 18:17:08,21096.80,21,POS,San José
TRX0037841,TAR001874,COM00544,2024-08-31 01:01:52,98652.38,106,POS,Cartgago
TRX0042264,TAR008079,COM00624,2025-11-20 18:52:33,78323.57,83,POS,Limón
TRX0029124,TAR002341,COM01342,2026-03-20 03:06:56,106146.85,86,POS,Guanacaste
TRX0011449,TAR003472,COM01107,2025-11-24 00:07:52,70173.00,83,POS,San José
TRX0032263,TAR000632,COM01352,2025-08-12 10:09:14,601561.13,556,APP,CARTAGO
TRX0039025,TAR002747,COM00923,2025-11-06 16:21:14,118921.70,101,APP,Puntarenas
TRX0028054,TAR000147,COM01423,2025-04-28 12:34:32,362567.40,345,WEB,Puntarenas
TRX0035231,TAR003874,COM00725,2025-07-10 22:48:21,23424.47,23,POS,Puntarenas
TRX0009740,TAR004934,COM00176,2026-05-06 04:59:02,72764.59,84,POS,Hereda
TRX0042259,TAR006084,COM01367,2025-01-21 10:08:39,42792.18,35,POS,Heredia
TRX0048132,TAR002599,COM00160,2026-03-20 05:55:13,460698.65,372,WEB,Limón
TRX0005876,TAR009983,COM00909,2026-06-18 04:18:34,26359.60,28,POS,Cartago
TRX0048206,TAR009258,COM01039,2025-03-29 14:08:59,460820.91,462,POS,Puntarenas
TRX0012987,TAR004212,COM00906,2024-10-01 06:47:00,20562.41,19,WEB,Cartgago
TRX0004778,TAR004589,COM00719,2025-11-21 21:10:47,36473.94,37,POS,Cartago
TRX0027919,TAR006876,COM01313,2025-01-20 16:24:45,208556.88,190,POS,Puntarenas
TRX0024122,TAR004899,COM00536,2025-07-27 07:19:19,129674.13,148,POS,Limón
TRX0031519,TAR001966,COM00331,2025-08-17 01:31:31,90900.95,85,POS,Alajuela
TRX0021312,TAR009441,COM00585,2025-04-23 17:49:43,134579.93,139,POS,Alajuela
TRX0016212,TAR006450,COM01497,2025-06-28 21:34:45,225370.03,213,WEB,Alajuela
TRX0000833,TAR005881,COM01287,2025-09-01 03:57:36,12719.27,14,POS,Heredia
TRX0005153,TAR005379,COM00911,2026-02-14 18:36:01,116400.83,120,POS,san josé
TRX0041614,TAR008566,COM00992,2026-01-06 22:39:13,302445.52,360,WEB,Heredia
TRX0028185,TAR006341,COM01355,2025-04-21 13:09:47,380955.21,310,POS,Alajuela
TRX0041332,TAR009843,COM00036,2024-07-09 14:18:38,128713.29,126,APP,San José
TRX0007647,TAR005645,COM00610,2025-06-30 16:41:41,115498.09,127,POS,Heredia
TRX0003682,TAR009619,COM00856,2025-02-25 20:53:13,2150659.09,2510,POS,Guanacaste
TRX0043410,TAR002159,COM00559,2024-10-22 17:54:54,95560.67,104,APP,San José
TRX0041655,TAR008302,COM01294,2026-04-26 11:06:14,16980.37,19,POS,Alajuela
TRX0030186,TAR002952,COM00610,2026-03-23 09:34:21,112168.47,131,POS,Heredia
TRX0033262,TAR009662,COM00682,2025-12-24 14:23:03,2554.38,3,POS,Alajuela
TRX0012325,TAR009396,COM01137,2024-09-02 22:07:03,148200.59,119,APP,Cartgago
TRX0019519,TAR009898,COM01171,2025-04-15 03:23:34,574384.38,510,POS,Limón
TRX0007747,TAR005941,COM00737,2024-11-24 07:53:18,11864.67,12,WEB,Guanacaste
TRX0015307,TAR000741,COM00677,2025-08-17 11:39:41,360584.50,346,WEB,Heredia
TRX0044118,TAR003939,COM00322,2024-08-22 08:25:05,139683.13,153,APP,Puntarenas
TRX0018288,TAR000592,COM01449,2024-06-29 09:30:52,11993.00,14,POS,San José
TRX0020171,TAR004032,COM00519,2025-12-11 00:18:21,112542.67,93,WEB,Heredia
TRX0041109,TAR006861,COM00934,2025-12-31 23:41:19,113502.83,109,POS,Guanacaste
TRX0032467,TAR000441,COM01141,2026-01-10 05:11:30,121684.99,134,POS,alajuela
TRX0038966,TAR001155,COM00443,2025-05-22 11:23:42,8932.59,7,POS,San José
TRX0023257,TAR009052,COM00798,2026-05-25 23:49:33,102899.62,91,WEB,Puntarenas
TRX0006057,TAR001564,COM00682,2025-02-27 13:19:41,15499.66,15,POS,Alajuela
TRX0031063,TAR006208,COM01476,2025-03-17 22:06:24,516004.76,593,POS,Puntarenas
TRX0037880,TAR004100,COM00046,2026-01-03 18:11:02,114830.66,120,WEB,Guanacaste
TRX0022866,TAR001821,COM00437,2025-04-18 22:19:37,130079.18,146,POS,Guanacaste
TRX0018369,TAR003377,COM00673,2026-06-03 22:35:20,1704852.49,1552,ATM,guanacaste
TRX0026065,TAR008933,COM00747,2025-08-15 16:02:19,4886.87,5,POS,Cartgago
TRX0022099,TAR008708,COM00422,2025-07-06 22:15:11,124751.11,132,APP,Guanacaste
TRX0028950,TAR006439,COM00046,2025-02-03 05:08:46,125403.31,142,POS,Guanacaste
TRX0048209,TAR007197,COM00472,2024-08-04 04:57:13,84095.78,82,POS,SAN JOSE
TRX0044609,TAR006337,COM00418,2026-06-14 06:38:29,840348.72,735,WEB, Limón
TRX0023859,TAR006197,COM00699,2025-05-13 09:35:21,114233.76,122,POS,Cartago
TRX0022782,TAR001188,COM01085,2026-05-20 16:41:18,185918.56,218,APP,Cartago
TRX0025870,TAR003913,COM01108,2025-06-14 05:59:17,73853.99,62,ATM,Alajuela
TRX0029278,TAR001883,COM01392,2026-04-28 07:05:55,69110.63,59,WEB,San José
TRX0013360,TAR000093,COM00824,2024-10-18 22:39:40,149970.18,166,POS,GUANACASTE
TRX0019392,TAR008944,COM01247,2025-05-30 23:27:22,119935.77,123,APP,Alajuela
TRX0037422,TAR002932,COM00822,2024-11-16 02:28:29,15045.30,12,APP,SAN JOSE
TRX0022060,TAR001952,COM00960,2025-06-25 05:06:46,57821.17,63,POS,Hereda
TRX0048852,TAR005240,COM00584,2024-12-04 15:08:46,108851.98,105,WEB,Alajuela
TRX0006575,TAR008768,COM00503,2026-01-29 11:43:41,80752.76,88,APP,Alajuela
TRX0046763,TAR001613,COM00220,2025-03-02 00:21:26,668911.19,622,ATM,Cartago
TRX0036371,TAR001653,COM01005,2026-05-06 11:09:00,466182.26,486,APP, Heredia
TRX0038417,TAR000211,COM00270,2026-04-11 19:24:53,368518.73,430,APP,Guanacaste
TRX0003882,TAR007357,COM00409,2025-08-22 01:09:51,90473.58,80,ATM,heredia
TRX0015316,TAR007976,COM01314,2025-09-10 23:51:38,9776.75,10,ATM,LIMON
TRX0033101,TAR003648,COM00179,2026-02-06 10:40:04,31978.82,28,WEB,Limón
TRX0000044,TAR002166,COM00544,2025-11-05 10:35:39,67465.48,73,APP,Cartago
TRX0047825,TAR005135,COM00409,2026-01-20 18:13:50,137568.87,136,POS,Heredia
TRX0020981,TAR007950,COM00809,2025-01-08 07:57:50,524308.17,531,POS,Alajuela
TRX0003585,TAR009411,COM00722,2026-03-06 09:16:44,501462.52,586,POS,San José
TRX0003114,TAR006870,COM00831,2025-08-27 08:32:13,22331.39,19,POS,guanacaste
TRX0011399,TAR009028,COM01092,2024-07-06 00:03:11,42539.45,46,ATM,Guanacaste
TRX0047686,TAR009494,COM00095,2025-11-16 01:05:53,330780.66,331,APP,Puntarenas
TRX0034536,TAR007983,COM01304,2024-11-23 02:57:28,88598.13,76,POS,Guanacaste
TRX0028824,TAR000081,COM00598,2024-11-16 18:12:56,115681.83,98,WEB,Limón
TRX0022640,TAR005776,COM00468,2024-07-21 09:23:01,106572.10,128,POS,Heredia
TRX0042503,TAR007387,COM00158,2025-10-02 06:01:29,418153.39,458,ATM,Guanacaste
TRX0025337,TAR006737,COM00711,2024-10-21 04:50:22,316771.06,352,APP,Alajuela
TRX0017942,TAR003945,COM00787,2025-09-24 23:33:39,240493.95,264,POS,Guanacaste
TRX0033200,TAR003203,COM00669,2026-05-29 18:23:37,46571.06,46,POS,San José
TRX0039262,TAR002310,COM00384,2025-08-24 00:41:01,101399.35,120,POS,Hereda
TRX0024592,TAR004020,COM00912,2026-03-26 02:16:16,31084.05,32,POS,Guanacaste
TRX0042940,TAR006765,COM00055,2025-02-07 05:16:14,17836.20,18,APP,heredia
TRX0030863,TAR004433,COM01308,2026-02-14 03:24:33,47596.94,50,POS,Puntarenas
TRX0009774,TAR001052,COM00352,2025-05-14 03:03:03,45823.79,39,POS,Cartgago
TRX0034040,TAR008167,COM00612,2024-08-14 04:36:16,183355.45,198,WEB,Heredia
TRX0003761,TAR003909,COM00215,2024-08-08 21:25:37,15209.91,15,POS,Heredia
TRX0014367,TAR001685,COM01438,2024-08-09 21:40:19,2618961.21,2453,APP,Alajuela
TRX0049902,TAR001921,COM00575,2026-02-06 10:10:59,436564.54,386,POS,Guanacaste
TRX0038561,TAR004985,COM01119,2024-10-01 14:26:49,50728.01,59,POS,Alajuela
TRX0017049,TAR000216,COM00865,2024-11-14 19:41:16,142890.79,119,APP,Guanacaste
TRX0009960,TAR008331,COM01231,2026-05-10 01:24:11,430876.71,443,POS,San José
TRX0009465,TAR001421,COM01420,2025-05-24 22:03:30,108281.10,91,POS,Cartgago
TRX0045200,TAR002594,COM00454,2024-07-20 22:14:03,111276.56,99,ATM,Cartago
TRX0022323,TAR000474,COM01446,2026-06-10 22:25:40,127108.26,113,WEB,Alajuela
TRX0013175,TAR002993,COM00435,2024-10-12 22:21:54,338359.23,358,POS,Guanacaste
TRX0040700,TAR009936,COM00442,2026-02-06 04:53:42,24901.70,25,APP,Guanacaste
TRX0038985,TAR001135,COM00793,2025-04-19 07:38:57,136976.62,164,WEB,Alajuela
TRX0010837,TAR007375,COM00151,2026-04-18 05:50:29,44958.24,41,WEB,Alajuela
TRX0036034,TAR008606,COM00974,2024-06-30 16:18:31,194463.18,168,POS,San José
TRX0008114,TAR005608,COM01295,2024-11-13 04:07:47,234433.08,206,POS,Heredia
TRX0038646,TAR009885,COM00367,2025-10-12 07:19:58,381362.30,384,POS,Cartago
TRX0003437,TAR008586,COM00777,2025-11-19 21:06:42,133354.72,141,APP,Guanacaste
TRX0032736,TAR004402,COM00006,2025-12-09 07:40:03,202794.49,167,APP,San José
TRX0017734,TAR002916,COM00651,2025-03-20 22:47:50,13519.02,14,POS,Alajuela
TRX0042304,TAR000937,COM00976,2026-05-01 06:06:31,564391.46,488,APP,Guanacaste
TRX0000948,TAR009790,COM01327,2025-10-05 16:06:21,128430.83,131,APP,Guanacaste
TRX0047860,TAR000122,COM00195,2024-08-24 14:48:39,9126.86,10,POS,Puntarenas
TRX0021217,TAR000370,COM01104,2025-06-30 20:31:17,498867.51,536,ATM,guanacaste
TRX0039109,TAR004223,COM00285,2024-11-09 07:24:38,676030.60,775,ATM, Heredia
TRX0028883,TAR008917,COM00678,2025-08-21 22:41:35,396765.90,452,ATM,Guanacaste
TRX0022745,TAR006834,COM00986,2025-01-22 00:00:17,8089.36,7,APP,alajuela
TRX0008500,TAR001067,COM00042,2024-07-13 00:26:26,122567.34,122,WEB,Heredia
TRX0007103,TAR007264,COM01066,2026-05-27 18:02:21,217447.14,204,POS,Guanacaste
TRX0041295,TAR006826,COM00543,2026-05-12 07:33:44,67107.71,61,POS, Guanacaste
TRX0045849,TAR003853,COM01273,2025-10-25 20:11:53,272776.52,251,WEB,San José
TRX0025730,TAR003116,COM00752,2024-08-10 12:54:29,129309.37,142,POS,Puntarenas
TRX0015621,TAR004371,COM00806,2026-01-27 20:58:54,295357.64,288,POS,Heredia
TRX0038228,TAR009815,COM00428,2025-05-17 04:12:56,71388.39,67,APP,Heredia
TRX0014295,TAR000607,COM01281,2025-12-14 16:37:05,89041.16,80,POS,Guanacaste
TRX0005787,TAR006128,COM00236,2026-02-20 08:35:52,60293.60,54,POS,Cartago
TRX0036875,TAR003654,COM01401,2024-12-29 06:09:00,249781.48,231,ATM,Alajuela
TRX0039460,TAR009006,COM00928,2025-10-25 03:15:55,81484.32,85,ATM,Limón
TRX0015839,TAR003798,COM00396,2024-09-12 05:08:27,15557.58,18,WEB, Alajuela
TRX0019713,TAR008061,COM00837,2026-01-08 05:00:01,124259.40,126,WEB,Cartago
TRX0033707,TAR006064,COM01044,2025-03-08 01:05:41,104273.08,125,POS,Guanacaste
TRX0025693,TAR006708,COM00208,2025-04-16 15:27:31,836553.65,693,APP,Puntarenas
TRX0030397,TAR005999,COM00912,2026-06-04 15:18:01,83802.05,68,APP,Guanacaste
TRX0004469,TAR005523,COM00935,2025-10-13 19:44:32,198992.15,166,ATM,Limón
TRX0032563,TAR003419,COM00538,2025-02-03 11:22:52,25139.49,23,WEB,Puntarenas
TRX0005809,TAR003825,COM00541,2026-02-03 18:58:26,83239.23,99,POS,Limón
TRX0015055,TAR005998,COM00532,2025-04-11 02:12:30,34734.57,37,WEB,San José
TRX0017748,TAR006588,COM01000,2025-11-21 18:11:20,17994.39,20,POS,Guanacaste
TRX0005607,TAR002788,COM00051,2025-12-23 15:49:05,56978.20,63,ATM,Heredia
TRX0007179,TAR008961,COM00251,2025-10-26 01:54:09,31232.28,28,POS,Guanacaste
TRX0041172,TAR004340,COM00486,2025-09-26 01:45:19,384505.99,387,POS,Heredia
TRX0009357,TAR001202,COM00183,2026-03-22 23:41:27,70906.32,67,WEB,Heredia
TRX0036771,TAR006046,COM01346,2024-11-21 07:13:40,104280.11,84,POS,Puntarenas
TRX0008383,TAR005060,COM00879,2026-05-27 22:51:06,35410.30,41,WEB,San José
TRX0008139,TAR004736,COM00598,2026-03-06 05:40:22,107293.51,122,POS,Limón
TRX0023335,TAR002187,COM00828,2024-07-12 22:33:04,63121.38,59,POS,Cartago
TRX0013244,TAR002473,COM00426,2025-07-18 05:33:37,309867.08,337,POS,Cartago
TRX0003126,TAR009175,COM00725,2026-05-16 08:19:39,4441.19,4,APP,Puntarenas
TRX0038039,TAR007786,COM01391,2026-05-08 23:17:44,354358.34,404,POS,Limón
TRX0022331,TAR000132,COM00084,2026-03-03 08:20:13,1630172.33,1935,ATM,Cartago
TRX0036761,TAR003501,COM01429,2025-12-20 16:44:23,103080.94,83,WEB,Cartago
TRX0035328,TAR005258,COM01175,2025-12-16 19:25:37,35090.09,41,WEB,Cartgago
TRX0041754,TAR003911,COM00356,2026-02-19 12:44:19,193575.64,183,POS,Guanacaste
TRX0004480,TAR002329,COM00605,2026-04-07 22:53:55,778252.04,733,APP,Puntarenas
TRX0010759,TAR002947,COM00089,2026-02-01 18:55:35,107019.55,104,POS,Guanacaste
TRX0000519,TAR006866,COM00937,2024-11-24 10:50:20,83304.03,81,POS,Cartago
TRX0025869,TAR005598,COM00177,2025-03-02 01:28:02,91878.52,89,POS,Heredia
TRX0039217,TAR003982,COM01270,2026-04-08 00:58:06,27568.98,30,POS,Limón
TRX0022716,TAR005080,COM00916,2024-12-31 07:40:21,1233.69,1,APP,Limón
TRX0012276,TAR009117,COM00960,2026-03-31 10:13:40,232469.87,257,APP,Heredia
TRX0045245,TAR006902,COM00390,2025-02-19 01:50:08,857165.29,962,POS,GUANACASTE
TRX0035676,TAR009329,COM01328,2025-08-11 11:16:12,12047.46,14,POS,Limón
TRX0047312,TAR003307,COM00946,2025-12-04 00:06:18,376815.18,369,APP,San José
TRX0024546,TAR006034,COM00254,2025-11-12 22:18:26,79885.16,82,POS,Alajuela
TRX0033695,TAR009662,COM01412,2025-09-17 23:35:38,41528.19,38,POS,Heredia
TRX0034596,TAR005908,COM01067,2024-08-28 08:49:10,22381.28,25,APP,Limón
TRX0040263,TAR009107,COM00379,2025-04-04 20:33:46,84067.89,87,POS,Heredia
TRX0011512,TAR003236,COM01076,2024-12-25 03:40:45,109317.92,101,POS,Puntarenas
TRX0041230,TAR007718,COM01226,2026-03-18 07:58:55,26096.28,29,POS,Limón
TRX0000627,TAR001176,COM00155,2025-01-15 15:30:28,8415.40,9,POS,Puntarenas
TRX0041350,TAR003339,COM00020,2026-05-20 01:20:33,129182.76,147,APP,Puntarenas
TRX0038682,TAR001317,COM00185,2025-12-29 11:13:16,45466.26,46,POS,PUNTARENAS
TRX0026142,TAR009910,COM00747,2024-08-20 08:20:36,114736.55,108,WEB,Cartgago
TRX0022036,TAR005703,COM00117,2025-07-21 11:49:02,117186.85,105,POS,Heredia
TRX0004956,TAR001729,COM00975,2024-09-26 04:00:27,330925.83,289,WEB,Puntarenas
TRX0038343,TAR006471,COM00759,2024-12-02 03:40:07,111427.89,112,POS,Cartago
TRX0029353,TAR004836,COM00001,2024-10-28 09:05:23,85578.43,70,WEB,Limón
TRX0020589,TAR000951,COM01450,2024-12-30 23:38:49,21414.01,19,WEB,San José
TRX0026079,TAR007273,COM01054,2026-03-13 10:19:08,58494.73,58,WEB,Alajuela
TRX0038464,TAR006507,COM01143,2025-08-08 12:57:32,20560.81,19,POS,Hereda
TRX0002698,TAR000377,COM00374,2025-12-14 01:53:19,68014.33,72,POS,Cartgago
TRX0028811,TAR002074,COM00102,2025-11-01 11:24:52,324604.88,278,POS,Cartago
TRX0004241,TAR000865,COM00641,2024-08-04 22:46:06,10048.35,9,APP,Puntarenas
TRX0046181,TAR000627,COM00673,2024-08-17 09:47:38,55299.25,55,POS,Guanacaste
TRX0042072,TAR001450,COM00672,2026-01-05 11:16:13,269126.63,263,APP,Cartago
TRX0014589,TAR000830,COM00986,2026-03-14 10:51:09,133722.56,149,APP,alajuela
TRX0044891,TAR007201,COM00269,2026-02-17 14:55:06,51563.88,42,WEB,Alajuela
TRX0008036,TAR008675,COM00680,2025-08-06 03:03:58,142009.63,136,APP,Limón
TRX0031368,TAR006173,COM00074,2026-02-27 12:31:30,27698.42,24,ATM,Puntarenas
TRX0013635,TAR003000,COM00373,2026-05-15 22:55:42,133981.56,141,APP,HEREDIA
TRX0033636,TAR000285,COM00420,2026-06-22 09:17:09,92563.84,99,WEB,Guanacaste
TRX0003957,TAR009300,COM00692,2026-05-11 04:02:15,136427.69,145,POS,Heredia
TRX0039403,TAR005356,COM00682,2026-04-09 12:23:57,289292.39,301,ATM,Alajuela
TRX0018757,TAR000438,COM01296,2026-04-03 08:05:15,153991.08,160,POS,Cartago
TRX0038613,TAR003760,COM00725,2025-12-08 23:44:55,866781.97,900,POS,Puntarenas
TRX0040943,TAR009438,COM00279,2026-01-03 01:54:17,128448.96,120,POS,Puntarenas
TRX0016049,TAR006405,COM01115,2025-11-17 05:25:30,145720.48,152,POS,San José
TRX0027505,TAR008734,COM00492,2026-06-04 00:21:31,86460.44,72,POS,Puntarenas
TRX0007545,TAR007844,COM00491,2026-01-28 22:02:35,17068.59,18,POS,San José
TRX0002200,TAR005960,COM00400,2025-05-04 08:10:02,131423.76,116,APP,Cartgago
