id_tarjeta,id_cliente,tipo_tarjeta,emisor,categoria_tarjeta,limite_credito,estado_tarjeta,fecha_emision
TAR005559,CLI004915,Débito,Mastercard,Clásica,149122.11,Activa,2023-08-23
TAR005470,CLI007749,Crédito,Mastercard,Oro,1000892.56,Activa,2023-12-27
TAR001716,CLI006159,Débito,American Express,Clásica,235584.83,Activa,2025-08-22
TAR006950,CLI007881,Crédito,American Express,Oro,1140600.01,Activa,2019-02-23
TAR006125,CLI003189,Débito,Visa,Clásica,272573.05,Inactiva,2022-06-10
TAR006655,CLI004472,Débito,Mastercad,Clásica,189447.00,Activa,2021-07-14
TAR003023,CLI004973,Débito,American Express,Oro,807716.48,Activa,2025-08-12
TAR004264,CLI001180,Crédito,American Express,Clásica,362899.34,Activa,2025-01-31
TAR009508,CLI003011,Débito,Visa,Clásica,442564.00,Activa,2022-01-26
TAR003867,CLI007758,Crédito,American Express,Platino,3827330.38,Activa,2022-02-09
TAR006675,CLI003122,Crédito,American Express,Platino,3373125.06,Activa,2023-07-12
TAR007924,CLI005070,Crédito,Visa,Platino,3169319.84,Activa,2020-01-19
TAR005674,CLI004156,Débito,Mastercard,Platino,2353053.34,Activa,2021-09-22
TAR001314,CLI000273,Crédito, Visa,Platino,3647713.89,Inactiva,2021-04-02
TAR006789,CLI004511,Crédito,Visa,Clásica,480907.84,Activa,2024-12-05
TAR001002,CLI007778,Crédito,Visa,Clásica,331296.45,Activa,2017-12-02
TAR006617,CLI001119,Crédito,Mastercard,Clásica,481800.13,Activa,2024-05-08
TAR007132,CLI006941,Crédito,American Express,Clásica,484142.69,Activa,2022-07-12
TAR002767,CLI007332,Débito,Mastercad,Oro,1442274.61,Activa,2022-10-28
TAR006896,CLI006859,Crédito,American Express,Clásica,231836.86,Activa,2023-06-29
TAR008367,CLI002104,Crédito,Mastercad,Platino,3276148.06,Activa,2021-02-22
TAR004418,CLI002461,Crédito,Visa,Oro,1248392.38,Activa,2021-10-03
TAR000944,CLI004130,Crédito,mastercard,Clásica,192213.05,Activa,2024-02-06
TAR003089,CLI000772,Crédito,American Express,Oro,540135.45,Activa,2021-04-18
TAR004574,CLI002568,Crédito,American Express,Oro,529924.71,Activa,2020-01-25
TAR005178,CLI005889,Crédito,American Express,Oro,849774.64,Inactiva,2024-02-25
TAR003151,CLI001128,Débito,Mastercad,Oro,978685.48,Activa,2016-07-13
TAR006249,CLI001119,Crédito,Visa,Clásica,495414.35,Activa,2019-09-25
TAR000914,CLI001367,Crédito,Visa,Clásica,105020.54,Activa,2023-01-31
TAR003105,CLI004242,Crédito,Mastercard,Platino,1800810.62,Inactiva,2025-09-18
TAR003526,CLI007091,Crédito,American Express,Oro,655272.66,Activa,2026-02-21
TAR007693,CLI006665,Crédito,Visa,Oro,751631.84,Activa,2020-06-09
TAR007260,CLI006490,Crédito, Mastercard,Platino,2821421.48,Activa,2025-04-05
TAR003372,CLI000181,Crédito,Visa,Clásica,479954.74,Activa,2017-01-31
TAR005521,CLI005139,Débito,Mastercad,Clásica,421472.88,Activa,2023-12-13
TAR009877,CLI007720,Crédito,American Express,Oro,1182695.51,Activa,2021-06-03
TAR007079,CLI006573,Crédito,Mastercad,Clásica,448745.21,Activa,2019-11-15
TAR007438,CLI007470,Crédito,Mastercard,Clásica,317702.42,Activa,2024-05-06
TAR003152,CLI003821,Crédito,Visa,Oro,743164.49,Activa,2022-06-22
TAR004524,CLI005844,Crédito,Visa,Clásica,485504.09,Inactiva,2018-11-24
TAR008491,CLI002323,Crédito,Visa,Oro,1125962.09,Activa,2020-12-03
TAR009093,CLI006210,Crédito,American Express,Oro,1327321.88,Activa,2026-05-16
TAR002856,CLI007143,Débito,Visa,Platino,2373671.76,Inactiva,2025-02-05
TAR005537,CLI007086,Crédito,Visa,Clásica,389516.96,Activa,2020-10-28
TAR002925,CLI006137,Crédito,Visa,Oro,1059866.20,Activa,2024-10-10
TAR009804,CLI000091,Crédito,American Express,Oro,1283875.10,Inactiva,2022-04-08
TAR004186,CLI004933,Crédito,Mastercard,Clásica,347147.91,Activa,2023-01-13
TAR003931,CLI006660,Crédito,Visa,Oro,1426760.19,Activa,2018-04-02
TAR006819,CLI005024,Crédito,American Express,Clásica,372857.58,Activa,2017-04-24
TAR001021,CLI006119,Débito,American Express,Clásica,150872.70,Inactiva,2024-10-15
TAR003996,CLI001138,Débito,American Express,Clásica,400863.82,Activa,2019-11-15
TAR001159,CLI006118,Crédito,American Express,Clásica,465435.69,Activa,2018-03-12
TAR005974,CLI000122,Crédito,Visa,Clásica,390770.69,Activa,2025-05-03
TAR000832,CLI001666,Débito,American Express,Clásica,159589.41,Activa,2016-08-22
TAR007406,CLI002394,Crédito,American Express,Oro,794065.83,Inactiva,2019-10-05
TAR008085,CLI005383,Crédito,American Express,Clásica,386000.65,Inactiva,2018-12-15
TAR001957,CLI006212,Crédito,American Express,Clásica,167138.08,Activa,2025-09-19
TAR008487,CLI006689,Crédito,American Express,Clásica,396667.53,Inactiva,2019-09-16
TAR001725,CLI000445,Crédito,Mastercard,Clásica,377179.41,Activa,2020-06-29
TAR005486,CLI006126,Crédito,American Express,Oro,540013.32,Activa,2023-12-23
TAR008667,CLI004941,Crédito,American Express,Oro,1483077.68,Activa,2021-03-05
TAR005123,CLI006348,Crédito,American Express,Clásica,169876.02,Activa,2016-12-06
TAR007449,CLI005086,Crédito,American Express,Oro,916406.48,Activa,2019-03-08
TAR005433,CLI002076,Crédito,American Express,Oro,1266076.74,Activa,2024-10-21
TAR001202,CLI000063,Débito,Visa,Clásica,474759.16,Activa,2017-03-13
TAR001175,CLI001724,Crédito,American Express,Clásica,471739.91,Activa,2023-11-19
TAR001269,CLI006944,Crédito,American Express,Oro,1186459.08,Activa,2017-06-20
TAR003174,CLI000291,Crédito,Visa,Clásica,251828.81,Activa,2021-02-10
TAR006157,CLI002785,Crédito,American Express,Clásica,233523.60,Inactiva,2023-02-18
TAR008821,CLI002729,Débito,Visa,Platino,3440084.15,Activa,2026-04-15
TAR008066,CLI005757,Débito,American Express,Oro,799732.63,Activa,2025-05-22
TAR009125,CLI001367,Crédito,Mastercard,Clásica,155081.42,Inactiva,2024-09-08
TAR000246,CLI004576,Crédito,Visa,Clásica,351172.25,Activa,2026-03-11
TAR007175,CLI003533,Crédito,Visa,Clásica,442966.39,Activa,2023-04-25
TAR004076,CLI007361,Crédito,American Express,Clásica,164875.99,Activa,2019-07-22
TAR004166,CLI006738,Crédito,Visa,Oro,1120032.19,Activa,2022-08-17
TAR004113,CLI000737,Débito,Visa,Oro,778686.80,Activa,2024-11-05
TAR006179,CLI003258,Débito,Mastercard,Oro,652594.39,Activa,2021-03-20
TAR003287,CLI005241,Crédito, Mastercard,Clásica,108768.70,Activa,2018-06-01
TAR009143,CLI000127,Débito,American Express,Oro,1322392.72,Inactiva,2024-07-18
TAR005541,CLI001765,Crédito,Visa,Clásica,367660.53,Activa,2017-11-22
TAR004118,CLI001970,Débito,Mastercad,Oro,873042.86,Activa,2025-03-10
TAR004994,CLI002217,Crédito,Visa,Black,7771301.85,Activa,2025-09-04
TAR007105,CLI003320,Débito,American Express,Oro,1258729.41,Inactiva,2025-08-20
TAR008091,CLI001680,Crédito,American Express,Clásica,499921.26,Activa,2023-08-27
TAR009355,CLI000744,Débito,Visa,Clásica,240187.19,Inactiva,2022-12-21
TAR006768,CLI006466,Débito,Visa,Clásica,254580.98,Activa,2018-06-17
TAR001181,CLI002020,Crédito,Mastercard,Platino,2026735.22,Activa,2023-04-16
TAR005749,CLI007723,Crédito,Mastercad,Clásica,405169.01,Activa,2026-05-05
TAR005745,CLI003289,Débito,Mastercard,Clásica,341433.90,Activa,2020-09-17
TAR004022,CLI003652,Débito,Mastercard,Clásica,176435.51,Activa,2020-01-05
TAR007072,CLI003188,Crédito,Visa,Oro,792947.25,Activa,2025-07-13
TAR003586,CLI002629,Crédito,american express,Clásica,487190.29,Activa,2021-09-30
TAR004413,CLI001565,Crédito,Visa,Clásica,440893.15,Activa,2018-11-11
TAR002050,CLI002835,Crédito,Visa,Clásica,392230.18,Activa,2018-08-06
TAR002322,CLI001527,Crédito,Mastercard,Clásica,364782.91,Activa,2022-07-29
TAR003347,CLI000465,Crédito,Visa,Oro,1498958.83,Activa,2018-10-06
TAR007240,CLI001689,Crédito,American Express,Black,9427476.89,Activa,2020-01-03
TAR004879,CLI006557,Crédito,American Express,Clásica,179973.32,Inactiva,2019-05-27
TAR002906,CLI004737,Crédito,Visa,Clásica,357938.94,Activa,2018-03-23
TAR008738,CLI005733,Crédito,Mastercard,Black,7143650.96,Inactiva,2024-12-16
TAR007184,CLI004029,Crédito,American Express,Clásica,349767.19,Activa,2021-01-19
TAR000206,CLI001766,Crédito,Mastercad,Clásica,369957.39,Inactiva,2026-04-05
TAR007804,CLI005829,Crédito,American Express,Oro,1406908.26,Activa,2019-06-07
TAR003094,CLI002544,Crédito,American Express,Clásica,402282.71,Activa,2017-09-02
TAR002644,CLI004050,Crédito,Visa,Clásica,409649.33,Inactiva,2019-05-28
TAR001054,CLI007046,Débito,Mastercad,Clásica,349446.89,Activa,2022-12-28
TAR004958,CLI002779,Crédito,Visa,Clásica,389252.33,Activa,2017-08-16
TAR006849,CLI005660,Crédito,Visa,Black,8349535.63,Activa,2019-11-28
TAR003762,CLI005730,Crédito,American Express,Oro,1067549.20,Activa,2018-04-07
TAR000530,CLI006976,Crédito,American Express,Clásica,313151.89,Activa,2023-08-20
TAR005020,CLI002539,Crédito,Visa,Oro,1033138.18,Activa,2021-01-17
TAR008485,CLI003920,Crédito,Visa,Clásica,318066.14,Activa,2024-10-27
TAR000891,CLI005355,Débito,Mastercard,Clásica,444940.57,Activa,2018-01-20
TAR007053,CLI001091,Débito,Visa,Black,9267015.43,Activa,2021-05-06
TAR005520,CLI005196,Crédito,Mastercard,Clásica,486912.62,Activa,2026-04-19
TAR009089,CLI000948,Débito,Mastercard,Clásica,392455.73,Inactiva,2023-10-04
TAR008518,CLI002320,Crédito,Mastercard,Clásica,287933.99,Activa,2021-03-13
TAR001415,CLI007058,Débito,American Express,Oro,524573.02,Inactiva,2023-12-02
TAR002154,CLI007027,Crédito,Mastercad,Clásica,362306.05,Inactiva,2020-07-03
TAR001792,CLI001950,Débito,Mastercard,Clásica,477232.22,Activa,2019-08-30
TAR000597,CLI006352,Débito,American Express,Clásica,380638.01,Activa,2018-10-23
TAR006372,CLI005319,Crédito,Mastercard,Platino,3803704.11,Activa,2023-03-30
TAR009196,CLI005997,Crédito,American Express,Oro,1074575.35,Activa,2020-01-06
TAR008691,CLI003379,Débito,American Express,Oro,1318068.54,Inactiva,2024-05-24
TAR005561,CLI005105,Débito,American Express,Oro,1415342.36,Activa,2024-11-27
TAR002598,CLI007751,Débito,Visa,Oro,668288.07,Inactiva,2023-08-15
TAR005289,CLI003901,Crédito,American Express,Platino,3300073.86,Activa,2018-12-04
TAR002604,CLI000935,Crédito,Mastercard,Platino,2879433.16,Activa,2018-07-17
TAR007381,CLI006555,Crédito,Visa,Clásica,121158.93,Activa,2016-09-25
TAR004590,CLI002059,Débito,Visa,Oro,1100783.99,Activa,2021-09-09
TAR001605,CLI005343,Débito,Visa,Platino,3462787.75,Activa,2024-06-06
TAR007866,CLI006489,Crédito,American Express,Oro,1024957.37,Activa,2022-12-31
TAR001733,CLI007113,Crédito,Visa,Oro,638733.45,Activa,2022-09-05
TAR008142,CLI006122,Crédito,American Express,Oro,892869.35,Activa,2016-07-24
TAR004846,CLI003069,Débito,mastercard,Clásica,342343.00,Inactiva,2023-02-25
TAR009348,CLI005558,Crédito,American Express,Clásica,212243.89,Activa,2023-05-15
TAR009775,CLI004188,Crédito,Visa,Platino,2272684.40,Inactiva,2020-07-31
TAR009674,CLI001032,Crédito,Mastercard,Clásica,263872.16,Activa,2017-03-09
TAR007374,CLI005355,Crédito,Visa,Oro,1211643.06,Activa,2020-01-27
TAR005588,CLI004395,Débito,American Express,Clásica,235145.42,Inactiva,2020-01-20
TAR009027,CLI006010,Crédito,Mastercad,Platino,3443893.77,Activa,2019-12-05
TAR005389,CLI004947,Crédito,Mastercard,Oro,563443.48,Activa,2023-07-16
TAR006924,CLI003046,Crédito,Visa,Black,4696959.45,Activa,2025-07-16
TAR001866,CLI002129,Débito,Visa,Oro,790174.48,Activa,2025-11-29
TAR007713,CLI004973,Débito,visa,Black,4112930.99,Activa,2019-06-08
TAR008029,CLI005860,Crédito,Visa,Clásica,142539.32,Activa,2024-02-20
TAR002716,CLI001421,Crédito,American Express,Oro,1268920.05,Inactiva,2025-01-20
TAR002004,CLI006972,Débito,Mastercard,Clásica,155026.22,Inactiva,2021-04-26
TAR007356,CLI000407,Débito,Visa,Clásica,163163.47,Activa,2016-10-20
TAR008886,CLI002963,Crédito,Visa,Clásica,408772.22,Activa,2020-05-08
TAR009428,CLI006090,Crédito,Visa,Clásica,490048.40,Activa,2019-07-15
TAR006075,CLI001622,Crédito,American Express,Platino,2917890.65,Inactiva,2025-12-08
TAR009859,CLI007536,Crédito,Visa,Oro,723523.46,Activa,2023-04-30
TAR006893,CLI000618,Crédito,Mastercard,Platino,2831842.36,Activa,2026-01-12
TAR001674,CLI005063,Crédito,Mastercard,Oro,529565.69,Activa,2018-11-28
TAR008368,CLI005528,Crédito,Visa,Clásica,193099.04,Inactiva,2018-01-18
TAR001140,CLI001361,Crédito,American Express,Oro,835897.45,Activa,2017-01-06
TAR000052,CLI003394,Crédito,Mastercard,Oro,1126245.04,Activa,2021-12-17
TAR002610,CLI000546,Crédito,American Express,Clásica,205830.28,Activa,2019-09-01
TAR007244,CLI005686,Crédito,Visa,Clásica,153797.50,Activa,2023-04-30
TAR007435,CLI004707,Crédito,American Express,Platino,2507624.51,Activa,2020-12-02
TAR009420,CLI006945,Crédito,American Express,Clásica,425871.13,Activa,2025-09-30
TAR002533,CLI003634,Crédito,American Express,Clásica,147624.28,Activa,2020-01-20
TAR003820,CLI006941,Débito,Mastercard,Oro,1296533.80,Activa,2019-01-07
TAR008446,CLI000316,Crédito,American Express,Oro,1302980.87,Activa,2021-06-27
TAR000111,CLI004829,Crédito,American Express,Platino,3406261.55,Activa,2018-07-20
TAR008308,CLI000033,Débito,american express,Oro,1327663.75,Activa,2026-02-05
TAR005059,CLI004478,Crédito,Visa,Clásica,463190.47,Inactiva,2023-06-26
TAR008845,CLI002124,Débito,Mastercard,Clásica,421566.63,Activa,2025-09-13
TAR000555,CLI000889,Débito,American Express,Oro,951785.64,Activa,2018-05-09
TAR008113,CLI001778,Débito,Visa,Clásica,286302.74,Activa,2021-03-11
TAR004641,CLI007574,Crédito,Visa,Clásica,339015.79,Activa,2017-06-23
TAR003887,CLI005038,Crédito,American Express,Clásica,498719.46,Activa,2016-09-26
TAR002629,CLI004079,Débito,Mastercard,Clásica,178050.87,Activa,2016-07-26
TAR000467,CLI002857,Débito,Mastercard,Clásica,322740.76,Activa,2020-01-22
TAR007302,CLI001228,Débito,American Express,Oro,1193159.25,Activa,2024-10-28
TAR000513,CLI007532,Crédito,Visa,Platino,3621324.94,Activa,2020-03-14
TAR007493,CLI007140,Débito,American Express,Oro,559970.43,Activa,2017-09-08
TAR000321,CLI005244,Débito,Visa,Oro,791854.52,Activa,2023-11-30
TAR004149,CLI007097,Crédito,American Express,Clásica,201873.99,Activa,2021-06-08
TAR009789,CLI003429,Crédito,Mastercard,Oro,536204.62,Activa,2021-11-16
TAR006382,CLI006654,Débito,American Express,Oro,1171125.88,Activa,2019-09-22
TAR004603,CLI007209,Crédito,Mastercard,Clásica,288928.86,Inactiva,2022-09-14
TAR002919,CLI001903,Débito,Visa,Clásica,395404.83,Activa,2024-02-05
TAR009697,CLI001391,Crédito,Mastercard,Clásica,144832.15,Activa,2017-07-16
TAR008904,CLI003674,Crédito,Visa,Oro,536491.21,Inactiva,2024-07-17
TAR002424,CLI004130,Crédito,American Express,Clásica,248255.29,Activa,2018-07-04
TAR004650,CLI002778,Crédito,Mastercard,Oro,1269327.82,Activa,2024-02-01
TAR006656,CLI000795,Débito,Visa,Black,7313691.29,Activa,2017-04-06
TAR001848,CLI005366,Crédito,Mastercard,Platino,3607793.57,Activa,2020-08-17
TAR008563,CLI003926,Débito,American Express,Oro,655566.09,Activa,2017-08-14
TAR004520,CLI004420,Crédito,Mastercard,Platino,1562903.69,Activa,2025-03-06
TAR005867,CLI006912,Débito,American Express,Oro,586285.38,Activa,2023-12-07
TAR006498,CLI002891,Crédito,Visa,Clásica,146591.33,Activa,2021-03-14
TAR004419,CLI003932,Crédito,Visa,Clásica,401933.66,Inactiva,2018-04-25
TAR008130,CLI002954,Crédito,Visa,Oro,876789.29,Activa,2025-12-08
TAR005833,CLI001479,Débito,Mastercard,Clásica,219358.81,Activa,2021-04-20
TAR004924,CLI003715,Crédito,American Express,Clásica,180452.96,Inactiva,2024-09-18
TAR001665,CLI001548,Crédito,American Express,Clásica,284314.38,Activa,2023-07-16
TAR006695,CLI007000,Débito,American Express,Oro,644902.65,Activa,2019-10-03
TAR004085,CLI000221,Crédito,American Express,Platino,1761142.54,Activa,2022-10-07
TAR000450,CLI007350,Débito,Visa,Platino,2222289.09,Activa,2020-12-03
TAR009531,CLI002718,Crédito,Mastercard,Clásica,339774.33,Activa,2023-03-15
TAR006796,CLI005230,Crédito,American Express,Oro,1048320.26,Activa,2022-04-06
TAR005756,CLI006790,Crédito,American Express,Platino,3817958.96,Activa,2016-10-16
TAR001081,CLI003278,Crédito,American Express,Clásica,392468.66,Activa,2019-05-19
TAR000159,CLI004377,Crédito,Mastercard,Oro,624402.47,Inactiva,2021-12-30
TAR008105,CLI004516,Débito,American Express,Black,4447693.52,Activa,2020-05-14
TAR002098,CLI007032,Crédito,American Express,Clásica,468403.22,Inactiva,2018-11-03
TAR003124,CLI001953,Débito,Mastercard,Oro,614760.30,Activa,2023-06-05
TAR001913,CLI000629,Débito,Visa,Clásica,102366.90,Activa,2019-09-01
TAR003808,CLI003778,Crédito,Mastercard,Platino,2280982.27,Activa,2024-11-16
TAR003400,CLI005945,Crédito,American Express,Black,8221630.28,Activa,2018-09-15
TAR002140,CLI000100,Crédito,Visa,Oro,980553.69,Activa,2020-01-02
TAR004685,CLI002877,Crédito,Mastercard,Oro,1032227.60,Activa,2025-12-01
TAR001677,CLI000704,Crédito,Visa,Clásica,330874.03,Inactiva,2021-08-09
TAR007955,CLI006782,Débito,Visa,Clásica,222450.14,Activa,2025-01-29
TAR002269,CLI006451,Débito,Visa,Clásica,199923.62,Activa,2022-08-18
TAR003423,CLI002502,Débito,American Express,Clásica,106376.76,Activa,2026-02-11
TAR006669,CLI004686,Crédito,American Express,Oro,1322030.10,Activa,2019-01-02
TAR002759,CLI001366,Débito,Visa,Clásica,402410.27,Activa,2021-06-14
TAR004386,CLI000640,Crédito,Visa,Clásica,104244.65,Inactiva,2026-01-27
TAR009181,CLI006381,Crédito,Visa,Platino,1773637.24,Inactiva,2017-07-02
TAR003380,CLI001747,Crédito,Mastercard,Oro,857461.68,Activa,2019-07-19
TAR001974,CLI000918,Crédito,Mastercard,Platino,1677481.29,Activa,2018-12-04
TAR008914,CLI006079,Crédito,Visa,Clásica,230564.65,Activa,2022-05-05
TAR000001,CLI004430,Crédito,Mastercard,Clásica,304907.21,Activa,2019-12-15
TAR009271,CLI000173,Débito,Visa,Clásica,408434.23,Activa,2026-03-20
TAR007315,CLI004541,Crédito,Visa,Platino,3473613.84,Activa,2022-09-18
TAR009798,CLI004415,Crédito,American Express,Clásica,262835.60,Activa,2019-09-22
TAR006054,CLI004776,Crédito,Visa,Clásica,379980.66,Inactiva,2020-12-02
TAR004976,CLI006812,Débito,Mastercard,Oro,710224.80,Activa,2019-06-06
TAR003854,CLI003477,Crédito,Mastercard,Oro,524872.07,Activa,2018-11-25
TAR006731,CLI007320,Crédito,Mastercard,Oro,812941.89,Inactiva,2023-06-06
TAR000091,CLI002183,Crédito,American Express,Oro,757399.20,Activa,2023-03-22
TAR009793,CLI000949,Crédito,American Express,Clásica,455114.11,Activa,2022-11-10
TAR001822,CLI007271,Crédito,American Express,Clásica,493597.34,Activa,2022-11-22
TAR005683,CLI003984,Débito,Visa,Oro,779925.99,Activa,2022-02-01
TAR007107,CLI005000,Débito,Visa,Platino,2517618.77,Activa,2026-03-03
TAR004420,CLI001169,Débito,American Express,Clásica,291369.09,Activa,2019-09-30
TAR009861,CLI001047,Crédito,American Express,Clásica,169224.87,Activa,2019-03-18
TAR001932,CLI004340,Crédito,American Express,Clásica,424034.56,Activa,2024-12-10
TAR007689,CLI007512,Débito,AMERICAN EXPRESS,Platino,2626352.61,Activa,2017-06-17
TAR003063,CLI004241,Débito,Mastercard,Clásica,405748.57,Inactiva,2022-02-25
TAR009081,CLI000965,Crédito,American Express,Platino,2457776.00,Activa,2019-10-30
TAR005730,CLI005481,Crédito,Visa,Black,4802098.88,Activa,2019-09-17
TAR000633,CLI007620,Débito,Mastercard,Clásica,242792.68,Activa,2022-03-03
TAR006852,CLI002203,Crédito,American Express,Oro,1275294.80,Inactiva,2023-06-29
TAR007697,CLI005455,Débito,Mastercad,Clásica,387611.98,Activa,2017-02-23
TAR009383,CLI004801,Débito,Mastercard,Clásica,400350.45,Activa,2021-10-11
TAR002394,CLI007779,Crédito,Visa,Oro,537518.31,Inactiva,2025-09-27
TAR006491,CLI005002,Crédito, Mastercard,Clásica,357893.83,Activa,2022-10-30
TAR001925,CLI005254,Débito,Mastercard,Clásica,183472.92,Activa,2017-12-02
TAR002296,CLI005266,Débito,Mastercad,Clásica,159547.50,Activa,2021-01-18
TAR003326,CLI006342,Crédito,Visa,Clásica,131284.38,Activa,2017-06-13
TAR001250,CLI006076,Crédito,Visa,Clásica,254684.44,Activa,2020-12-06
TAR006740,CLI001469,Crédito,Visa,Clásica,285237.31,Activa,2024-01-29
TAR009702,CLI000261,Débito,American Express,Oro,1037359.44,Activa,2019-01-15
TAR005408,CLI005085,Débito,American Express,Clásica,241500.91,Activa,2017-01-27
TAR003036,CLI007866,Débito,mastercard,Oro,1232635.15,Activa,2022-02-21
TAR003550,CLI003578,Débito,Visa,Clásica,221155.39,Inactiva,2020-06-16
TAR009319,CLI005512,Crédito,Mastercard,Oro,1028963.11,Activa,2019-11-09
TAR009996,CLI007014,Débito,American Express,Clásica,240214.85,Activa,2020-09-27
TAR000344,CLI007714,Crédito,Visa,Platino,3524468.15,Inactiva,2018-03-18
TAR000095,CLI003152,Crédito,Mastercard,Clásica,174730.72,Activa,2026-04-16
TAR004223,CLI006765,Débito,Visa,Platino,2439785.02,Activa,2016-12-02
