id_alerta,id_transaccion,fecha_alerta,tipo_fraude,nivel_riesgo,estado_alerta,provincia
FRD002057,TRX0002327,2026-04-25 19:27:07,Uso Indebido en el Extranjero,Bajo,En Investigación,Alajuela
FRD005895,TRX0028729,2025-04-23 12:39:25,Clonación de Tarjeta,Alto,Descartado,Cartago
FRD001449,TRX0040704,2025-10-31 00:27:09,Robo de Identidad,Medio,Descartado,LIMON
FRD006416,TRX0014461,2026-03-30 13:45:19,Uso Indebido en el Extranjero,Alto,Descartado,Alajuela
FRD006336,TRX0018943,2026-02-21 06:34:49,Phishing,Alto,Confirmado,Heredia
FRD002002,TRX0041534,2024-07-05 13:51:44,Robo de Identidad,Alto,En Investigación,Guanacaste
FRD004412,TRX0025932,2024-11-06 01:51:30,Robo de Identidad,Medio,Falso Positivo,Guanacaste
FRD001153,TRX0015612,2024-09-17 21:29:18,Clonación de Tarjeta,Medio,Confirmado,Limón
FRD003919,TRX0025782,2025-05-18 12:22:27,Robo de Identidad,Bajo,Falso Positivo,Limón
FRD000950,TRX0009864,2025-08-05 17:42:56,Uso Indebido en el Extranjero,Medio,Confirmado,Alajuela
FRD004525,TRX0039398,2024-10-07 22:38:22,Clonación de Tarjeta,Medio,En Investigación,Puntarenas
FRD004575,TRX0034404,2026-06-08 12:57:39,Suplantación de Comercio,Bajo,Descartado,San José
FRD001850,TRX0022013,2026-06-17 11:30:40,Phishing,Alto,Descartado,Cartago
FRD006969,TRX0040253,2025-11-09 18:17:48,Uso Indebido en el Extranjero,Alto,En Investigación,Cartgago
FRD001630,TRX0038376,2026-03-14 12:52:08,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Limón
FRD000924,TRX0039374,2025-12-07 20:02:33,Transacción No Reconocida,Medio,En Investigación,Heredia
FRD005387,TRX0006618,2024-10-22 21:53:54,Robo de Identidad,Bajo,Descartado,Guanacaste
FRD004178,TRX0031150,2025-05-01 09:54:00,Robo de Identidad,Bajo,Descartado,Puntarenas
FRD002676,TRX0030362,2024-11-23 08:50:24,Robo de Identidad,Medio,Confirmado,Guanacaste
FRD001886,TRX0040726,2024-12-01 21:04:09,Transacción No Reconocida,Alto,Falso Positivo,Guanacaste
FRD004759,TRX0017191,2025-04-27 18:56:03,Suplantación de Comercio,Alto,Falso Positivo,Cartgago
FRD004434,TRX0036852,2025-01-12 00:10:35,Suplantación de Comercio,Bajo,Falso Positivo,San José
FRD000246,TRX0048376,2025-05-23 19:39:47,Robo de Identidad,Alto,Falso Positivo,San José
FRD000694,TRX0024096,2026-02-21 13:49:34,Uso Indebido en el Extranjero,Alto,En Investigación,Cartgago
FRD007060,TRX0043453,2026-01-13 09:36:57,Robo de Identidad,Bajo,Descartado,Heredia
FRD004061,TRX0000142,2024-11-02 03:47:58,Suplantación de Comercio,Bajo,Descartado,Alajuela
FRD002449,TRX0023384,2026-05-26 11:40:36,Phishing,Medio,Descartado,cartago
FRD006412,TRX0029329,2025-05-08 10:29:23,Uso Indebido en el Extranjero,Bajo,Confirmado,Alajuela
FRD005133,TRX0007519,2024-10-13 05:34:13,Clonación de Tarjeta,Bajo,Confirmado,Heredia
FRD006354,TRX0013020,2025-12-22 14:17:31,Suplantación de Comercio,Alto,Falso Positivo,Puntarenas
FRD007813,TRX0029685,2025-10-03 09:46:12,Transacción No Reconocida,Bajo,Descartado,Heredia
FRD007419,TRX0025268,2026-03-11 15:19:20,Transacción No Reconocida,Medio,Falso Positivo,san josé
FRD005245,TRX0033997,2026-02-10 12:13:53,Transacción No Reconocida,Medio,Falso Positivo,Cartago
FRD002587,TRX0027378,2025-12-04 09:11:43,Robo de Identidad,Bajo,Falso Positivo,Alajuela
FRD007848,TRX0043730,2025-10-13 17:18:02,Phishing,Medio,Falso Positivo,Guanacaste
FRD002515,TRX0030732,2024-10-04 10:32:59,Suplantación de Comercio,Alto,Confirmado,San José
FRD007839,TRX0023982,2026-05-06 03:39:14,Uso Indebido en el Extranjero,Medio,Falso Positivo,Cartago
FRD003896,TRX0044551,2025-06-28 12:19:36,Transacción No Reconocida,Medio,Falso Positivo,San José
FRD004168,TRX0034067,2026-04-23 01:43:59,Clonación de Tarjeta,Medio,Confirmado,Alajuela
FRD004617,TRX0022183,2026-05-29 12:12:31,Robo de Identidad,Alto,Falso Positivo,Cartago
FRD006525,TRX0049949,2025-11-12 10:24:25,Phishing,Alto,Descartado,San José
FRD007192,TRX0047168,2025-04-08 14:07:15,Robo de Identidad,Alto,Confirmado,PUNTARENAS
FRD001618,TRX0019487,2025-11-23 03:22:00,Clonación de Tarjeta,Bajo,Confirmado,alajuela
FRD003755,TRX0014222,2025-08-29 20:57:00,Transacción No Reconocida,Medio,Confirmado,Cartgago
FRD004811,TRX0009665,2024-10-25 12:35:52,Clonación de Tarjeta,Bajo,Descartado,Cartago
FRD000417,TRX0044009,2024-09-25 18:13:25,Phishing,Medio,Confirmado,Limón
FRD004440,TRX0000795,2025-08-08 01:27:26,Phishing,Alto,En Investigación,Puntarenas
FRD007178,TRX0037857,2026-02-23 12:14:51,Clonación de Tarjeta,Alto,Confirmado,San José
FRD002750,TRX0037109,2026-03-27 18:47:15,Transacción No Reconocida,Alto,Falso Positivo,Heredia
FRD007934,TRX0014680,2024-11-09 08:49:51,Suplantación de Comercio,Medio,En Investigación,Guanacaste
FRD000108,TRX0034329,2025-05-22 04:52:15,Phishing,Alto,Falso Positivo,Cartago
FRD000563,TRX0049654,2025-05-20 14:33:39,Uso Indebido en el Extranjero,Bajo,Descartado,Guanacaste
FRD004551,TRX0018239,2026-04-30 20:00:48,Clonación de Tarjeta,Alto,Confirmado,Guanacaste
FRD005413,TRX0028753,2026-02-23 04:00:26,Phishing,Alto,En Investigación,PUNTARENAS
FRD007446,TRX0020776,2025-09-15 09:47:37,Transacción No Reconocida,Alto,Confirmado,Puntarenas
FRD003305,TRX0015042,2026-05-10 22:58:58,Transacción No Reconocida,Alto,En Investigación,Guanacaste
FRD003725,TRX0012482,2025-05-24 16:01:19,Transacción No Reconocida,Bajo,En Investigación,Cartago
FRD002822,TRX0014380,2026-03-11 04:39:42,Clonación de Tarjeta,Bajo,Confirmado,Limón
FRD003301,TRX0040957,2026-06-08 06:42:22,Suplantación de Comercio,Bajo,Falso Positivo,Heredia
FRD000481,TRX0049612,2025-08-03 15:07:07,Robo de Identidad,Alto,Falso Positivo,Limón
FRD005148,TRX0020322,2025-12-24 22:52:25,Suplantación de Comercio,Medio,Descartado,Guanacaste
FRD002028,TRX0011439,2024-12-28 21:19:35,Robo de Identidad,Bajo,En Investigación, Alajuela
FRD001517,TRX0048078,2024-10-26 04:44:52,Clonación de Tarjeta,Alto,Descartado,Guanacaste
FRD002720,TRX0039174,2024-07-25 14:33:47,Suplantación de Comercio,Bajo,Descartado,Guanacaste
FRD004711,TRX0039518,2024-09-22 04:23:47,Transacción No Reconocida,Medio,Falso Positivo,Cartago
FRD000192,TRX0046908,2024-08-26 07:31:22,Transacción No Reconocida,Medio,Descartado, Hereda
FRD002375,TRX0044085,2024-08-09 05:12:48,Uso Indebido en el Extranjero,Alto,Confirmado, LIMON
FRD006661,TRX0033716,2026-01-14 20:15:57,Suplantación de Comercio,Alto,Falso Positivo,Cartgago
FRD002961,TRX0018828,2025-05-13 21:30:51,Clonación de Tarjeta,Alto,En Investigación,Puntarenas
FRD005089,TRX0010428,2026-04-15 03:54:56,Phishing,Medio,Descartado,Guanacaste
FRD002885,TRX0008295,2025-03-29 08:33:21,Clonación de Tarjeta,Alto,Confirmado,Puntarenas
FRD001911,TRX0035957,2024-08-01 13:21:22,Phishing,Alto,Falso Positivo,Puntarenas
FRD005640,TRX0042487,2025-09-30 16:39:42,Clonación de Tarjeta,Alto,Confirmado,Limón
FRD003629,TRX0021969,2025-01-07 16:20:22,Robo de Identidad,Alto,En Investigación,San José
FRD002685,TRX0036662,2026-02-24 20:25:22,Robo de Identidad,Bajo,En Investigación,limón
FRD006237,TRX0047115,2025-09-18 01:42:18,Uso Indebido en el Extranjero,Bajo,En Investigación,Puntarenas
FRD000193,TRX0020342,2025-12-03 18:48:06,Suplantación de Comercio,Medio,Descartado,Heredia
FRD005093,TRX0016047,2026-05-13 17:13:00,Transacción No Reconocida,Alto,Confirmado,Cartago
FRD001830,TRX0019002,2024-12-29 19:46:04,Transacción No Reconocida,Bajo,Confirmado,Hereda
FRD005765,TRX0031658,2024-12-21 05:32:37,Clonación de Tarjeta,Bajo,Descartado,Guanacaste
FRD004443,TRX0017084,2025-11-05 04:32:13,Uso Indebido en el Extranjero,Alto,Confirmado,San José
FRD006018,TRX0021205,2026-03-05 06:08:06,Transacción No Reconocida,Alto,Falso Positivo,san josé
FRD003860,TRX0001687,2025-07-10 02:36:57,Transacción No Reconocida,Bajo,Falso Positivo, Puntarenas
FRD006714,TRX0007854,2025-08-03 08:41:50,Suplantación de Comercio,Bajo,En Investigación,Limón
FRD000114,TRX0029688,2026-06-03 02:12:18,Suplantación de Comercio,Medio,Descartado,heredia
FRD005296,TRX0024112,2025-12-13 06:59:46,Uso Indebido en el Extranjero,Alto,Confirmado,Heredia
FRD003808,TRX0004749,2026-05-26 08:46:46,Robo de Identidad,Medio,Falso Positivo,Guanacaste
FRD003889,TRX0043953,2025-09-06 23:38:40,Robo de Identidad,Bajo,Confirmado,Hereda
FRD005356,TRX0024345,2026-05-20 06:23:58,Clonación de Tarjeta,Bajo,Falso Positivo,Alajuela
FRD003951,TRX0004978,2025-06-28 12:56:09,Phishing,Medio,Falso Positivo,Heredia
FRD006527,TRX0014493,2025-06-10 04:09:00,Phishing,Alto,Descartado,San José
FRD002870,TRX0029303,2025-12-25 15:13:30,Phishing,Alto,En Investigación,Puntarenas
FRD001005,TRX0004534,2026-02-26 14:03:03,Phishing,Alto,Confirmado,Limón
FRD005761,TRX0008211,2024-12-11 16:45:42,Phishing,Bajo,En Investigación,Limón
FRD000553,TRX0005665,2026-03-11 14:35:50,Robo de Identidad,Medio,Confirmado,Limón
FRD002116,TRX0003547,2026-02-11 03:35:31,Robo de Identidad,Alto,Falso Positivo,Cartgago
FRD003412,TRX0046013,2025-10-05 11:00:19,Robo de Identidad,Alto,Confirmado,Limón
FRD005105,TRX0046704,2025-03-25 07:57:33,Phishing,Medio,Descartado,Alajuela
FRD004275,TRX0006289,2026-02-11 05:44:12,Robo de Identidad,Alto,Falso Positivo,San José
FRD004945,TRX0009856,2026-03-07 15:55:53,Uso Indebido en el Extranjero,Medio,En Investigación,Limón
FRD004429,TRX0025840,2025-10-06 22:39:42,Robo de Identidad,Medio,En Investigación,Cartago
FRD001228,TRX0043197,2024-12-27 04:53:36,Suplantación de Comercio,Medio,Confirmado,Puntarenas
FRD006955,TRX0017112,2025-09-18 11:03:37,Transacción No Reconocida,Bajo,En Investigación,Limón
FRD001679,TRX0018994,2024-09-23 13:55:31,Transacción No Reconocida,Bajo,Falso Positivo,Heredia
FRD003102,TRX0008025,2025-12-20 09:19:31,Robo de Identidad,Alto,En Investigación,Limón
FRD007931,TRX0012493,2025-09-07 09:27:29,Phishing,Medio,Descartado,Alajuela
FRD002644,TRX0015297,2024-10-21 05:58:21,Transacción No Reconocida,Bajo,Falso Positivo,Hereda
FRD003480,TRX0020669,2026-04-04 12:44:09,Suplantación de Comercio,Medio,Falso Positivo,San José
FRD002473,TRX0017031,2024-10-01 19:46:43,Phishing,Alto,Falso Positivo, Heredia
FRD004316,TRX0026807,2024-12-25 05:06:12,Robo de Identidad,Medio,Falso Positivo,San José
FRD006098,TRX0015701,2024-07-29 00:20:31,Uso Indebido en el Extranjero,,Confirmado,Heredia
FRD002450,TRX0005501,2025-06-01 14:16:06,Uso Indebido en el Extranjero,Bajo,Descartado,Guanacaste
FRD000779,TRX0020106,2025-12-24 12:50:47,Robo de Identidad,Alto,Confirmado,Heredia
FRD007613,TRX0043698,2026-06-09 03:16:25,Clonación de Tarjeta,Bajo,Descartado,Alajuela
FRD002420,TRX0027087,2025-06-09 17:00:54,Uso Indebido en el Extranjero,Medio,Descartado,Cartgago
FRD001233,TRX0017926,2025-03-31 05:49:28,Transacción No Reconocida,Alto,Falso Positivo,Cartgago
FRD007751,TRX0036281,2024-12-26 04:23:00,Robo de Identidad,Alto,Descartado,San José
FRD002707,TRX0047269,2026-02-14 18:30:38,Robo de Identidad,Alto,Descartado,hereda
FRD000455,TRX0022801,2026-04-11 14:17:44,Clonación de Tarjeta,Medio,Confirmado,Guanacaste
FRD000082,TRX0007532,2026-02-16 18:41:15,Phishing,Medio,Descartado,Heredia
FRD006386,TRX0008544,2025-05-15 19:42:33,Clonación de Tarjeta,Medio,En Investigación,Puntarenas
FRD002910,TRX0015019,2026-01-28 11:07:25,Phishing,Bajo,Confirmado,San José
FRD006944,TRX0003498,2024-07-22 02:49:25,Clonación de Tarjeta,Alto,Descartado,Limón
FRD007078,TRX0045674,2025-05-16 15:47:13,Uso Indebido en el Extranjero,Alto,Confirmado,Puntarenas
FRD005564,TRX0005171,2025-08-24 19:02:29,Robo de Identidad,Alto,Confirmado,Cartgago
FRD003188,TRX0025634,2025-03-07 21:20:15,Robo de Identidad,Bajo,En Investigación,Puntarenas
FRD002999,TRX0005818,2026-02-12 00:56:08,Uso Indebido en el Extranjero,Medio,Falso Positivo,Guanacaste
FRD003261,TRX0033772,2025-02-03 23:35:40,Transacción No Reconocida,Alto,Falso Positivo,San José
FRD006395,TRX0029836,2025-10-21 00:58:48,Uso Indebido en el Extranjero,Medio,En Investigación,Puntarenas
FRD006368,TRX0026812,2026-03-30 17:05:43,Phishing,Bajo,Falso Positivo,Limón
FRD004538,TRX0010920,2026-05-06 00:08:25,Robo de Identidad,Bajo,En Investigación,Cartago
FRD001663,TRX0013019,2025-12-28 12:10:15,Transacción No Reconocida,Alto,Descartado,Puntarenas
FRD005536,TRX0012227,2025-11-28 00:38:09,Phishing,Alto,Falso Positivo,San José
FRD000978,TRX0025746,2024-10-12 09:22:39,Transacción No Reconocida,Medio,Falso Positivo,Guanacaste
FRD007432,TRX0040540,2026-01-12 13:51:25,Clonación de Tarjeta,Alto,Falso Positivo,Heredia
FRD007607,TRX0006466,2025-06-29 13:12:05,Suplantación de Comercio,Alto,Descartado,Alajuela
FRD003322,TRX0031753,2025-07-03 09:34:54,Transacción No Reconocida,Medio,Descartado,puntarenas
FRD004630,TRX0039748,2025-10-21 18:10:02,Phishing,Alto,Descartado,San José
FRD002079,TRX0022026,2024-07-22 09:00:37,Uso Indebido en el Extranjero,Bajo,En Investigación,Alajuela
FRD005446,TRX0004713,2025-06-25 00:14:37,Uso Indebido en el Extranjero,Alto,Confirmado,Cartago
FRD001106,TRX0024283,2026-02-18 09:59:08,Suplantación de Comercio,Alto,En Investigación,Alajuela
FRD005194,TRX0035648,2025-09-04 09:44:37,Robo de Identidad,Bajo,En Investigación,Puntarenas
FRD004952,TRX0025731,2025-10-23 05:06:05,Uso Indebido en el Extranjero,Alto,Confirmado,San José
FRD003024,TRX0017997,2025-12-08 11:36:35,Transacción No Reconocida,Bajo,En Investigación, Alajuela
FRD000435,TRX0013612,2026-03-09 06:00:02,Robo de Identidad,Alto,Descartado,Limón
FRD004611,TRX0029295,2025-09-23 15:51:03,Clonación de Tarjeta,Alto,Falso Positivo,San José
FRD004748,TRX0037612,2026-03-30 01:57:13,Clonación de Tarjeta,Alto,Confirmado,Puntarenas
FRD004812,TRX0032331,2024-08-03 22:52:55,Phishing,Medio,En Investigación,San José
FRD002469,TRX0004205,2026-02-07 03:12:37,Robo de Identidad,Medio,Descartado,Alajuela
FRD002077,TRX0024089,2025-08-18 05:38:57,Uso Indebido en el Extranjero,Alto,En Investigación,ALAJUELA
FRD002038,TRX0042438,2024-07-30 13:31:43,Robo de Identidad,Bajo,Descartado,san josé
FRD005592,TRX0044225,2026-03-15 21:13:33,Clonación de Tarjeta,Medio,En Investigación,Limón
FRD002639,TRX0006326,2025-12-21 06:57:37,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Puntarenas
FRD004799,TRX0034258,2025-10-26 23:16:16,Robo de Identidad,Bajo,Descartado,Guanacaste
FRD005504,TRX0042592,2025-08-11 10:46:38,Transacción No Reconocida,Alto,En Investigación,Puntarenas
FRD000219,TRX0029617,2024-07-19 05:41:10,Uso Indebido en el Extranjero,Bajo,En Investigación,Cartgago
FRD006026,TRX0016081,2025-10-06 08:40:05,Clonación de Tarjeta,Alto,Confirmado,San José
FRD005662,TRX0013505,2024-10-28 03:34:41,Phishing,Bajo,Descartado,Alajuela
FRD003787,TRX0008644,2025-07-21 22:23:59,Uso Indebido en el Extranjero,Medio,Falso Positivo,Heredia
FRD000288,TRX0021280,2024-11-17 03:59:06,Transacción No Reconocida,Alto,Falso Positivo,Puntarenas
FRD002551,TRX0023974,2026-01-20 01:33:00,Robo de Identidad,Medio,En Investigación,GUANACASTE
FRD000543,TRX0029335,2025-05-03 13:32:13,Suplantación de Comercio,Bajo,En Investigación,Alajuela
FRD004385,TRX0012098,2025-12-20 13:19:16,Transacción No Reconocida,Bajo,En Investigación,HEREDIA
FRD000877,TRX0007775,2025-11-05 00:45:39,Uso Indebido en el Extranjero,Medio,Falso Positivo,Alajuela
FRD001243,TRX0019789,2025-06-26 09:31:12,Transacción No Reconocida,Medio,En Investigación,Limón
FRD002819,TRX0020254,2024-09-26 17:38:47,Transacción No Reconocida,Medio,Descartado,Cartago
FRD000492,TRX0038114,2025-12-12 17:57:51,Transacción No Reconocida,Bajo,En Investigación,San José
FRD000973,TRX0022169,2025-02-02 02:07:56,Phishing,Alto,Falso Positivo,Heredia
FRD004762,TRX0003177,2026-06-11 04:11:54,Robo de Identidad,Alto,En Investigación,Guanacaste
FRD006352,TRX0002575,2024-07-11 11:20:25,Phishing,Alto,En Investigación,guanacaste
FRD005571,TRX0044511,2026-04-09 20:59:12,Uso Indebido en el Extranjero,Medio,En Investigación, Cartago
FRD002318,TRX0026301,2024-07-25 08:36:30,Phishing,Alto,En Investigación, Guanacaste
FRD007363,TRX0007113,2025-01-18 20:05:35,Robo de Identidad,Bajo,Confirmado,Heredia
FRD007063,TRX0041594,2024-11-08 13:34:29,Clonación de Tarjeta,Medio,Confirmado,San José
FRD003160,TRX0000984,2026-03-15 15:33:13,Suplantación de Comercio,Medio,Falso Positivo, Guanacaste
FRD005208,TRX0003486,2026-02-14 17:56:40,Phishing,Medio,En Investigación,Heredia
FRD003819,TRX0022158,2024-08-19 23:25:49,Transacción No Reconocida,Alto,Falso Positivo,Heredia
FRD001073,TRX0016738,2025-11-22 23:52:45,Suplantación de Comercio,Medio,En Investigación,Limón
FRD007438,TRX0018551,2025-05-31 19:40:13,Robo de Identidad,Alto,Confirmado,Guanacaste
FRD002856,TRX0009475,2024-11-08 04:50:34,Transacción No Reconocida,Alto,Falso Positivo,Heredia
FRD006036,TRX0029490,2025-10-13 19:46:49,Clonación de Tarjeta,Medio,Falso Positivo,Guanacaste
FRD002884,TRX0024034,2026-04-24 00:24:23,Clonación de Tarjeta,Alto,En Investigación,Cartgago
FRD003065,TRX0049352,2025-12-01 13:35:48,Clonación de Tarjeta,Alto,Descartado,Puntarenas
FRD007193,TRX0010628,2025-12-16 19:15:13,Suplantación de Comercio,Medio,Falso Positivo,Limón
FRD004951,TRX0013756,2026-02-24 13:27:32,Uso Indebido en el Extranjero,Alto,En Investigación,Cartago
FRD002266,TRX0016046,2024-11-18 09:01:08,Clonación de Tarjeta,Medio,Descartado,Cartgago
FRD004325,TRX0010652,2026-05-08 23:52:39,Phishing,Medio,Confirmado,Hereda
FRD001999,TRX0011841,2025-02-14 18:22:33,Clonación de Tarjeta,Alto,Descartado,Cartago
FRD004006,TRX0026610,2025-01-24 03:51:50,Suplantación de Comercio,Bajo,En Investigación,Guanacaste
FRD007236,TRX0037641,2026-03-09 04:32:46,Phishing,Bajo,Descartado,Alajuela
FRD002513,TRX0044154,2024-09-04 07:34:07,Suplantación de Comercio,Medio,Confirmado,Hereda
FRD005355,TRX0029686,2025-11-13 14:16:31,Suplantación de Comercio,Medio,En Investigación, Guanacaste
FRD000733,TRX0044882,2025-01-29 01:33:54,Suplantación de Comercio,Bajo,Descartado,Heredia
FRD001218,TRX0037712,2026-01-25 14:12:19,Robo de Identidad,Medio,Descartado,Hereda
FRD004869,TRX0035010,2025-12-06 04:50:09,Phishing,Medio,En Investigación,HEREDA
FRD001836,TRX0044141,2025-03-25 19:35:14,Transacción No Reconocida,Medio,Falso Positivo,Guanacaste
FRD001568,TRX0014829,2025-05-06 22:10:11,Transacción No Reconocida,Medio,Descartado,San José
FRD001562,TRX0038642,2026-04-29 08:43:35,Uso Indebido en el Extranjero,Alto,Confirmado,cartgago
FRD005303,TRX0008624,2024-11-13 01:26:38,Clonación de Tarjeta,Medio,En Investigación,Alajuela
FRD007930,TRX0015173,2025-09-19 08:12:55,Transacción No Reconocida,Alto,En Investigación,Hereda
FRD005796,TRX0022957,2026-06-03 04:50:00,Uso Indebido en el Extranjero,Alto,En Investigación,Alajuela
FRD004464,TRX0015431,2026-06-01 08:59:31,Phishing,Alto,Confirmado,San José
FRD001986,TRX0033216,2025-07-25 02:48:50,Robo de Identidad,Alto,Confirmado,Hereda
FRD007570,TRX0014301,2025-09-04 08:05:37,Clonación de Tarjeta,Medio,En Investigación,San José
FRD007543,TRX0030575,2026-06-06 21:34:09,Uso Indebido en el Extranjero,Alto,En Investigación,Guanacaste
FRD001342,TRX0018605,2024-12-09 15:25:37,Clonación de Tarjeta,Medio,Confirmado,Heredia
FRD005568,TRX0006514,2024-12-17 03:07:34,Uso Indebido en el Extranjero,Alto,En Investigación,Alajuela
FRD002102,TRX0015222,2026-06-17 18:14:04,Uso Indebido en el Extranjero,Alto,Falso Positivo,Alajuela
FRD007733,TRX0026931,2026-03-13 18:52:27,Suplantación de Comercio,Medio,En Investigación,Cartago
FRD004450,TRX0013095,2026-04-28 22:00:52,Transacción No Reconocida,Medio,Descartado,Heredia
FRD003031,TRX0000340,2025-04-27 05:52:28,Uso Indebido en el Extranjero,Alto,En Investigación,GUANACASTE
FRD001283,TRX0000526,2026-02-02 07:04:21,Phishing,Bajo,Descartado,Puntarenas
FRD001529,TRX0001579,2025-04-03 23:36:18,Uso Indebido en el Extranjero,Alto,Falso Positivo,san josé
FRD005262,TRX0012710,2025-05-12 01:05:45,Uso Indebido en el Extranjero,Alto,En Investigación, Heredia
FRD006227,TRX0046478,2026-04-13 22:47:28,Transacción No Reconocida,Medio,Falso Positivo,Cartgago
FRD007575,TRX0023190,2025-12-29 11:55:52,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Puntarenas
FRD005995,TRX0038336,2026-03-19 15:41:43,Suplantación de Comercio,Bajo,Descartado,cartago
FRD003367,TRX0013120,2025-07-17 15:21:26,Transacción No Reconocida,Bajo,Confirmado,Hereda
FRD007926,TRX0028310,2025-12-10 10:45:09,Transacción No Reconocida,Alto,En Investigación,Cartago
FRD003560,TRX0003059,2026-05-12 06:10:22,Suplantación de Comercio,Alto,Falso Positivo,Cartago
FRD003711,TRX0029207,2024-08-18 11:58:13,Phishing,Alto,En Investigación,Cartago
FRD003816,TRX0035985,2025-03-21 18:43:47,Transacción No Reconocida,Alto,Falso Positivo,Alajuela
FRD001000,TRX0028973,2024-11-27 05:19:15,Phishing,Bajo,Falso Positivo,Puntarenas
FRD001696,TRX0014942,2025-09-08 03:59:04,Uso Indebido en el Extranjero,Alto,Descartado,San José
FRD000613,TRX0012839,2025-07-27 21:30:03,Phishing,Medio,En Investigación,Puntarenas
FRD005559,TRX0044602,2025-09-18 18:37:45,Transacción No Reconocida,Alto,Descartado,San José
