transaction_id,card_id,merchant_id,fecha_transaccion,monto,puntos,provincia
TRX0001665,T000199,M0099,2024-01-01,-100.0,80,Guanacaste
TRX0001666,T000257,M0035,2024-01-01,1827.22,99,Heredia
TRX0001667,T000193,M0002,2024-01-01,344.77,59,Cartago
TRX0001668,T000299,M0065,2024-01-01,400.11,74,Alajuela
TRX0001669,T000161,M0013,2024-01-01,1434.79,86,Heredia
TRX0001670,T000307,M0069,2024-01-01,-50.0,20,Limón
TRX0001671,T000263,M0084,2024-01-01,552.04,21,Cartago
TRX0001672,T000114,M0094,2024-01-01,1076.61,31,Guanacaste
TRX0001673,T000138,M0039,2024-01-01,,2,Puntarenas
TRX0001674,T000210,M0031,2024-01-01,1057.99,46,San José
TRX0001675,T000154,M0058,2024-01-01,1247.06,25,Heredia
TRX0001676,T000167,M0093,2024-01-01,,51,Alajuela
TRX0001677,T000277,M0052,2024-01-01,-50.0,51,Guanacaste
TRX0001678,T000091,M0061,2024-01-01,-50.0,61,Guanacaste
TRX0001679,T000327,M0089,2024-01-01,1097.42,20,Limón
TRX0001680,T000382,M0030,2024-01-01,648.69,8,Heredia
TRX0001681,T000138,M0037,2024-01-01,798.51,39,Puntarenas
TRX0001682,T000102,M0039,2024-01-01,533.79,60,Cartago
TRX0001683,T000005,M0080,2024-01-01,808.26,89,Limón
TRX0001684,T000155,M0003,2024-01-01,1529.61,62,Limón
TRX0001685,T000320,M0083,2024-01-01,,41,Alajuela
TRX0001686,T000179,M0002,2024-01-01,-100.0,27,Alajuela
TRX0001687,T000242,M0055,2024-01-01,89.65,60,Guanacaste
TRX0001688,T000216,M0083,2024-01-01,904.45,89,Limón
TRX0001689,T000202,M0098,2024-01-01,1725.25,24,Limón
TRX0001690,T000232,M0030,2024-01-01,-50.0,93,Alajuela
TRX0001691,T000231,M0014,2024-01-01,440.04,67,Cartago
TRX0001692,T000232,M0033,2024-01-01,990.76,50,Cartago
TRX0001693,T000230,M0071,2024-01-01,323.62,66,Guanacaste
TRX0001694,T000384,M0087,2024-01-01,1914.44,46,Puntarenas
TRX0001695,T000203,M0006,2024-01-01,755.59,24,San José
TRX0001696,T000126,M0057,2024-01-01,1766.61,20,Guanacaste
TRX0001697,T000302,M0068,2024-01-01,302.75,41,Puntarenas
TRX0001698,T000250,M0100,2024-01-01,1125.71,3,Puntarenas
TRX0001699,T000265,M0045,2024-01-01,1116.03,99,Alajuela
TRX0001700,T000054,M0012,2024-01-01,-50.0,10,Alajuela
TRX0001701,T000089,M0043,2024-01-01,1072.94,90,Puntarenas
TRX0001702,T000083,M0024,2024-01-01,-100.0,27,San José
TRX0001703,T000243,M0054,2024-01-01,-50.0,3,Limón
TRX0001704,T000226,M0033,2024-01-01,1095.56,28,Cartago
TRX0001705,T000024,M0084,2024-01-01,1150.24,46,San José
TRX0001706,T000001,M0087,2024-01-01,948.95,38,Guanacaste
TRX0001707,T000009,M0043,2024-01-01,1396.27,92,Heredia
TRX0001708,T000347,M0088,2024-01-01,1684.57,72,Cartago
TRX0001709,T000192,M0054,2024-01-01,981.67,7,Alajuela
TRX0001710,T000289,M0100,2024-01-01,1869.22,25,Cartago
TRX0001711,T000287,M0030,2024-01-01,121.66,99,Limón
TRX0001712,T000206,M0054,2024-01-01,1750.92,55,Heredia
TRX0001713,T000005,M0081,2024-01-01,-50.0,74,Cartago
TRX0001714,T000193,M0054,2024-01-01,,19,Limón
TRX0001715,T000120,M0055,2024-01-01,-100.0,24,San José
TRX0001716,T000382,M0017,2024-01-01,568.59,8,Guanacaste
TRX0001717,T000235,M0046,2024-01-01,,85,Alajuela
TRX0001718,T000183,M0005,2024-01-01,1120.13,45,Heredia
TRX0001719,T000294,M0081,2024-01-01,1654.74,66,Limón
TRX0001720,T000275,M0004,2024-01-01,442.9,49,San José
TRX0001721,T000185,M0092,2024-01-01,155.91,62,Cartago
TRX0001722,T000361,M0031,2024-01-01,1510.71,98,Heredia
TRX0001723,T000269,M0073,2024-01-01,,82,Guanacaste
TRX0001724,T000040,M0028,2024-01-01,1147.29,86,Puntarenas
TRX0001725,T000122,M0028,2024-01-01,-50.0,53,Guanacaste
TRX0001726,T000324,M0032,2024-01-01,1289.48,77,Alajuela
TRX0001727,T000251,M0073,2024-01-01,1616.63,80,Guanacaste
TRX0001728,T000390,M0100,2024-01-01,-100.0,64,Puntarenas
TRX0001729,T000343,M0072,2024-01-01,1616.38,18,Alajuela
TRX0001730,T000278,M0078,2024-01-01,265.96,30,Heredia
TRX0001731,T000257,M0085,2024-01-01,1728.9,63,Guanacaste
TRX0001732,T000272,M0043,2024-01-01,1891.08,45,San José
TRX0001733,T000225,M0088,2024-01-01,1555.27,89,Limón
TRX0001734,T000294,M0036,2024-01-01,-100.0,69,Alajuela
TRX0001735,T000374,M0008,2024-01-01,559.5,22,Puntarenas
TRX0001736,T000381,M0002,2024-01-01,276.93,91,Puntarenas
TRX0001737,T000105,M0049,2024-01-01,-50.0,29,San José
TRX0001738,T000245,M0029,2024-01-01,,53,Heredia
TRX0001739,T000297,M0094,2024-01-01,-100.0,5,Guanacaste
TRX0001740,T000311,M0033,2024-01-01,,5,Puntarenas
TRX0001741,T000026,M0066,2024-01-01,271.76,54,San José
TRX0001742,T000136,M0056,2024-01-01,1676.5,38,Limón
TRX0001743,T000002,M0047,2024-01-01,1046.14,45,Limón
TRX0001744,T000315,M0047,2024-01-01,-50.0,79,San José
TRX0001745,T000083,M0060,2024-01-01,1465.61,99,San José
TRX0001746,T000116,M0081,2024-01-01,-50.0,93,San José
TRX0001747,T000351,M0043,2024-01-01,-100.0,4,Heredia
TRX0001748,T000079,M0100,2024-01-01,715.49,11,Heredia
TRX0001749,T000320,M0057,2024-01-01,870.96,38,San José
TRX0001750,T000119,M0052,2024-01-01,759.87,51,Cartago
TRX0001751,T000179,M0012,2024-01-01,,99,Cartago
TRX0001752,T000371,M0087,2024-01-01,25.64,54,San José
TRX0001753,T000062,M0006,2024-01-01,-100.0,55,Cartago
TRX0001754,T000319,M0054,2024-01-01,512.92,6,Guanacaste
TRX0001755,T000113,M0043,2024-01-01,-100.0,6,San José
TRX0001756,T000264,M0048,2024-01-01,742.87,77,Heredia
TRX0001757,T000192,M0009,2024-01-01,488.53,87,Alajuela
TRX0001758,T000255,M0095,2024-01-01,,51,San José
TRX0001759,T000190,M0034,2024-01-01,905.41,59,Alajuela
TRX0001760,T000234,M0045,2024-01-01,1672.45,59,Cartago
TRX0001761,T000234,M0057,2024-01-01,1842.85,43,Puntarenas
TRX0001762,T000126,M0027,2024-01-01,-50.0,53,Heredia
TRX0001763,T000202,M0014,2024-01-01,,3,Limón
TRX0001764,T000188,M0081,2024-01-01,300.21,23,Cartago
TRX0001765,T000311,M0061,2024-01-01,-50.0,39,Puntarenas
TRX0001766,T000075,M0083,2024-01-01,279.92,63,Limón
TRX0001767,T000390,M0035,2024-01-01,1488.55,90,Puntarenas
TRX0001768,T000235,M0018,2024-01-01,,6,Limón
TRX0001769,T000221,M0076,2024-01-01,157.62,36,Guanacaste
TRX0001770,T000206,M0065,2024-01-01,,3,Heredia
TRX0001771,T000155,M0029,2024-01-01,-50.0,45,Guanacaste
TRX0001772,T000148,M0089,2024-01-01,162.81,39,Alajuela
TRX0001773,T000015,M0027,2024-01-01,333.59,100,Heredia
TRX0001774,T000082,M0001,2024-01-01,1884.55,16,Puntarenas
TRX0001775,T000058,M0032,2024-01-01,1042.2,73,Alajuela
TRX0001776,T000191,M0026,2024-01-01,1363.72,62,Cartago
TRX0001777,T000172,M0085,2024-01-01,26.69,71,Heredia
TRX0001778,T000085,M0075,2024-01-01,-50.0,19,Cartago
TRX0001779,T000353,M0004,2024-01-01,1318.89,63,Puntarenas
TRX0001780,T000176,M0029,2024-01-01,1554.06,43,Cartago
TRX0001781,T000203,M0075,2024-01-01,1659.49,2,Puntarenas
TRX0001782,T000088,M0049,2024-01-01,,65,Heredia
TRX0001783,T000345,M0043,2024-01-01,905.12,24,Puntarenas
TRX0001784,T000317,M0069,2024-01-01,1951.35,92,Guanacaste
TRX0001785,T000235,M0011,2024-01-01,556.61,74,Puntarenas
TRX0001786,T000356,M0012,2024-01-01,-50.0,45,Puntarenas
TRX0001787,T000155,M0032,2024-01-01,254.94,95,Alajuela
TRX0001788,T000002,M0017,2024-01-01,-50.0,10,Guanacaste
TRX0001789,T000192,M0100,2024-01-01,991.63,7,Alajuela
TRX0001790,T000345,M0042,2024-01-01,1561.42,1,Heredia
TRX0001791,T000006,M0015,2024-01-01,1996.7,59,Alajuela
TRX0001792,T000147,M0054,2024-01-01,-100.0,88,Alajuela
TRX0001793,T000088,M0097,2024-01-01,-50.0,53,Cartago
TRX0001794,T000089,M0074,2024-01-01,1914.94,23,San José
TRX0001795,T000383,M0003,2024-01-01,-50.0,71,Heredia
TRX0001796,T000002,M0090,2024-01-01,782.6,82,Puntarenas
TRX0001797,T000163,M0060,2024-01-01,1137.25,55,Limón
TRX0001798,T000393,M0079,2024-01-01,,15,Heredia
TRX0001799,T000143,M0094,2024-01-01,504.53,76,San José
TRX0001800,T000243,M0061,2024-01-01,-100.0,95,Alajuela
TRX0001801,T000345,M0078,2024-01-01,1852.23,21,Puntarenas
TRX0001802,T000257,M0099,2024-01-01,1784.75,61,Heredia
TRX0001803,T000159,M0080,2024-01-01,1184.73,44,San José
TRX0001804,T000220,M0005,2024-01-01,426.61,8,Alajuela
TRX0001805,T000381,M0033,2024-01-01,971.43,31,Heredia
TRX0001806,T000280,M0016,2024-01-01,69.14,63,Limón
TRX0001807,T000369,M0060,2024-01-01,-50.0,43,Guanacaste
TRX0001808,T000034,M0014,2024-01-01,,35,Heredia
TRX0001809,T000052,M0073,2024-01-01,-100.0,34,Limón
TRX0001810,T000176,M0058,2024-01-01,1881.69,56,Limón
TRX0001811,T000082,M0014,2024-01-01,,66,Guanacaste
TRX0001812,T000057,M0067,2024-01-01,445.02,45,Guanacaste
TRX0001813,T000252,M0097,2024-01-01,1014.64,18,Limón
TRX0001814,T000055,M0047,2024-01-01,-50.0,26,Alajuela
TRX0001815,T000281,M0049,2024-01-01,84.46,93,Heredia
TRX0001816,T000336,M0023,2024-01-01,287.6,39,San José
TRX0001817,T000191,M0065,2024-01-01,,83,Puntarenas
TRX0001818,T000169,M0098,2024-01-01,,20,Puntarenas
TRX0001819,T000037,M0047,2024-01-01,,2,Cartago
TRX0001820,T000385,M0047,2024-01-01,1828.48,55,Alajuela
TRX0001821,T000065,M0053,2024-01-01,-50.0,40,Puntarenas
TRX0001822,T000253,M0063,2024-01-01,283.38,12,Alajuela
TRX0001823,T000088,M0023,2024-01-01,-50.0,40,Puntarenas
TRX0001824,T000398,M0023,2024-01-01,-50.0,37,San José
TRX0001825,T000250,M0099,2024-01-01,-100.0,17,Alajuela
TRX0001826,T000123,M0066,2024-01-01,-50.0,61,San José
TRX0001827,T000263,M0002,2024-01-01,,72,Guanacaste
TRX0001828,T000195,M0094,2024-01-01,,51,Guanacaste
TRX0001829,T000344,M0021,2024-01-01,853.23,82,Guanacaste
TRX0001830,T000375,M0057,2024-01-01,-100.0,35,Puntarenas
TRX0001831,T000315,M0002,2024-01-01,1060.35,5,Limón
TRX0001832,T000134,M0057,2024-01-01,497.28,90,Heredia
TRX0001833,T000083,M0060,2024-01-01,411.76,12,Cartago
TRX0001834,T000373,M0038,2024-01-01,1158.56,59,Guanacaste
TRX0001835,T000190,M0062,2024-01-01,1649.94,40,Puntarenas
TRX0001836,T000324,M0013,2024-01-01,1723.26,21,Heredia
TRX0001837,T000007,M0040,2024-01-01,,28,Heredia
TRX0001838,T000175,M0033,2024-01-01,-100.0,24,Heredia
TRX0001839,T000122,M0003,2024-01-01,1050.17,52,Guanacaste
TRX0001840,T000136,M0035,2024-01-01,826.31,1,Heredia
TRX0001841,T000172,M0042,2024-01-01,,86,Guanacaste
TRX0001842,T000135,M0006,2024-01-01,794.95,5,Heredia
TRX0001843,T000041,M0100,2024-01-01,-50.0,70,Guanacaste
TRX0001844,T000200,M0041,2024-01-01,,50,Limón
TRX0001845,T000284,M0082,2024-01-01,1524.71,82,Guanacaste
TRX0001846,T000121,M0008,2024-01-01,1267.9,22,Cartago
TRX0001847,T000083,M0048,2024-01-01,1141.18,45,San José
TRX0001848,T000091,M0018,2024-01-01,262.61,89,Guanacaste
TRX0001849,T000174,M0076,2024-01-01,478.41,93,Heredia
TRX0001850,T000143,M0098,2024-01-01,948.14,14,San José
TRX0001851,T000400,M0016,2024-01-01,1495.09,84,Alajuela
TRX0001852,T000105,M0046,2024-01-01,-50.0,37,Puntarenas
TRX0001853,T000064,M0077,2024-01-01,,35,Cartago
TRX0001854,T000051,M0083,2024-01-01,,46,Limón
TRX0001855,T000113,M0078,2024-01-01,-50.0,68,Heredia
TRX0001856,T000219,M0049,2024-01-01,1797.95,58,Cartago
TRX0001857,T000252,M0058,2024-01-01,1678.53,34,Guanacaste
TRX0001858,T000115,M0062,2024-01-01,1717.58,46,Alajuela
TRX0001859,T000012,M0081,2024-01-01,-50.0,6,Heredia
TRX0001860,T000332,M0063,2024-01-01,1489.41,4,Guanacaste
TRX0001861,T000028,M0056,2024-01-01,626.41,71,Heredia
TRX0001862,T000164,M0054,2024-01-01,1562.94,33,Limón
TRX0001863,T000339,M0062,2024-01-01,196.95,5,Cartago
TRX0001864,T000322,M0096,2024-01-01,-50.0,42,Guanacaste
TRX0001865,T000215,M0087,2024-01-01,331.86,43,Heredia
TRX0001866,T000259,M0041,2024-01-01,-50.0,31,Cartago
TRX0001867,T000081,M0071,2024-01-01,1105.81,6,Puntarenas
TRX0001868,T000384,M0032,2024-01-01,,75,Puntarenas
TRX0001869,T000095,M0046,2024-01-01,,19,San José
TRX0001870,T000021,M0063,2024-01-01,205.57,39,Guanacaste
TRX0001871,T000223,M0063,2024-01-01,188.94,19,Puntarenas
TRX0001872,T000173,M0024,2024-01-01,-50.0,1,Limón
TRX0001873,T000211,M0078,2024-01-01,-50.0,2,Guanacaste
TRX0001874,T000204,M0100,2024-01-01,,58,Cartago
TRX0001875,T000107,M0067,2024-01-01,-50.0,71,Alajuela
TRX0001876,T000197,M0062,2024-01-01,641.41,35,Limón
TRX0001877,T000140,M0004,2024-01-01,831.63,93,Guanacaste
TRX0001878,T000069,M0064,2024-01-01,-100.0,12,Heredia
TRX0001879,T000356,M0022,2024-01-01,1923.28,92,Alajuela
TRX0001880,T000202,M0086,2024-01-01,156.13,20,San José
TRX0001881,T000088,M0010,2024-01-01,1955.93,51,Alajuela
TRX0001882,T000292,M0089,2024-01-01,,4,Heredia
TRX0001883,T000297,M0027,2024-01-01,,11,Cartago
TRX0001884,T000301,M0013,2024-01-01,211.97,39,San José
TRX0001885,T000309,M0018,2024-01-01,199.38,59,Limón
TRX0001886,T000193,M0032,2024-01-01,1932.93,60,Heredia
TRX0001887,T000371,M0031,2024-01-01,686.72,8,Limón
TRX0001888,T000066,M0080,2024-01-01,1060.2,79,Alajuela
TRX0001889,T000175,M0002,2024-01-01,-100.0,64,Heredia
TRX0001890,T000170,M0003,2024-01-01,-100.0,97,Heredia
TRX0001891,T000282,M0004,2024-01-01,512.42,88,Guanacaste
TRX0001892,T000237,M0011,2024-01-01,-50.0,12,Limón
TRX0001893,T000186,M0072,2024-01-01,-100.0,16,Puntarenas
TRX0001894,T000353,M0030,2024-01-01,-50.0,86,Puntarenas
TRX0001895,T000201,M0064,2024-01-01,1879.55,2,Limón
TRX0001896,T000241,M0091,2024-01-01,-100.0,45,Alajuela
TRX0001897,T000119,M0040,2024-01-01,,72,San José
TRX0001898,T000108,M0044,2024-01-01,78.83,13,San José
TRX0001899,T000235,M0060,2024-01-01,1945.68,22,Guanacaste
TRX0001900,T000198,M0092,2024-01-01,297.63,7,Heredia
TRX0001901,T000066,M0052,2024-01-01,-50.0,2,San José
TRX0001902,T000145,M0059,2024-01-01,-100.0,15,San José
TRX0001903,T000184,M0015,2024-01-01,1084.84,1,Heredia
TRX0001904,T000182,M0005,2024-01-01,-50.0,72,Alajuela
TRX0001905,T000187,M0072,2024-01-01,1862.14,73,Puntarenas
TRX0001906,T000383,M0079,2024-01-01,-50.0,80,Alajuela
TRX0001907,T000164,M0065,2024-01-01,1633.74,85,Cartago
TRX0001908,T000358,M0094,2024-01-01,-100.0,94,Limón
TRX0001909,T000073,M0025,2024-01-01,-100.0,57,Puntarenas
TRX0001910,T000049,M0095,2024-01-01,245.49,64,Alajuela
TRX0001911,T000112,M0041,2024-01-01,979.35,78,Heredia
TRX0001912,T000131,M0039,2024-01-01,-100.0,50,Heredia
TRX0001913,T000297,M0031,2024-01-01,255.01,25,Limón
TRX0001914,T000380,M0048,2024-01-01,1619.4,31,Guanacaste
TRX0001915,T000299,M0023,2024-01-01,1237.18,68,Alajuela
TRX0001916,T000365,M0011,2024-01-01,1916.56,20,San José
TRX0001917,T000293,M0039,2024-01-01,1603.11,84,Guanacaste
TRX0001918,T000002,M0078,2024-01-01,657.77,41,Limón
TRX0001919,T000073,M0074,2024-01-01,-50.0,8,Puntarenas
TRX0001920,T000225,M0018,2024-01-01,880.87,33,Puntarenas
TRX0001921,T000301,M0022,2024-01-01,-100.0,95,San José
TRX0001922,T000244,M0029,2024-01-01,794.02,36,Cartago
TRX0001923,T000060,M0028,2024-01-01,184.71,79,Alajuela
TRX0001924,T000075,M0018,2024-01-01,-100.0,89,Puntarenas
TRX0001925,T000001,M0019,2024-01-01,697.19,39,San José
TRX0001926,T000035,M0037,2024-01-01,1208.95,44,Alajuela
TRX0001927,T000143,M0008,2024-01-01,,26,Guanacaste
TRX0001928,T000005,M0038,2024-01-01,,95,San José
TRX0001929,T000170,M0075,2024-01-01,1035.81,78,Limón
TRX0001930,T000151,M0053,2024-01-01,-50.0,19,Limón
TRX0001931,T000264,M0066,2024-01-01,1764.36,49,Guanacaste
TRX0001932,T000350,M0094,2024-01-01,-50.0,46,Guanacaste
TRX0001933,T000105,M0098,2024-01-01,-50.0,94,Cartago
TRX0001934,T000087,M0099,2024-01-01,22.4,12,San José
TRX0001935,T000305,M0061,2024-01-01,,59,Puntarenas
TRX0001936,T000316,M0056,2024-01-01,1734.89,3,Heredia
TRX0001937,T000162,M0019,2024-01-01,624.63,98,Puntarenas
TRX0001938,T000020,M0095,2024-01-01,-100.0,96,Alajuela
TRX0001939,T000108,M0007,2024-01-01,,11,San José
TRX0001940,T000038,M0008,2024-01-01,-50.0,27,Limón
TRX0001941,T000163,M0029,2024-01-01,1561.97,60,Cartago
TRX0001942,T000046,M0039,2024-01-01,,75,Alajuela
TRX0001943,T000287,M0076,2024-01-01,910.85,47,Cartago
TRX0001944,T000264,M0076,2024-01-01,538.57,60,Guanacaste
TRX0001945,T000378,M0032,2024-01-01,1600.46,67,Alajuela
TRX0001946,T000290,M0073,2024-01-01,-100.0,93,Cartago
TRX0001947,T000042,M0021,2024-01-01,24.01,94,Cartago
TRX0001948,T000187,M0049,2024-01-01,767.38,52,Puntarenas
TRX0001949,T000236,M0050,2024-01-01,-50.0,19,Guanacaste
TRX0001950,T000103,M0056,2024-01-01,,13,Puntarenas
TRX0001951,T000318,M0095,2024-01-01,503.44,17,Cartago
TRX0001952,T000221,M0096,2024-01-01,577.64,64,Limón
TRX0001953,T000249,M0016,2024-01-01,,57,Limón
TRX0001954,T000390,M0021,2024-01-01,-50.0,75,Limón
TRX0001955,T000147,M0097,2024-01-01,-50.0,27,San José
TRX0001956,T000350,M0054,2024-01-01,178.51,1,Guanacaste
TRX0001957,T000372,M0055,2024-01-01,-50.0,74,Puntarenas
TRX0001958,T000306,M0047,2024-01-01,-100.0,78,Heredia
TRX0001959,T000356,M0060,2024-01-01,,2,Alajuela
TRX0001960,T000239,M0037,2024-01-01,1529.49,24,Alajuela
TRX0001961,T000153,M0075,2024-01-01,-50.0,93,Cartago
TRX0001962,T000388,M0008,2024-01-01,-100.0,17,Heredia
TRX0001963,T000279,M0077,2024-01-01,1846.29,19,Cartago
TRX0001964,T000018,M0031,2024-01-01,164.91,8,Heredia
TRX0001965,T000361,M0020,2024-01-01,1793.99,1,Limón
TRX0001966,T000264,M0083,2024-01-01,419.77,50,Cartago
TRX0001967,T000292,M0020,2024-01-01,-50.0,80,Alajuela
TRX0001968,T000139,M0090,2024-01-01,,82,Cartago
TRX0001969,T000344,M0068,2024-01-01,1832.05,17,Heredia
TRX0001970,T000090,M0030,2024-01-01,,99,Puntarenas
TRX0001971,T000387,M0011,2024-01-01,465.19,16,Puntarenas
TRX0001972,T000015,M0095,2024-01-01,,11,San José
TRX0001973,T000075,M0002,2024-01-01,-50.0,21,Cartago
TRX0001974,T000119,M0020,2024-01-01,-100.0,45,Cartago
TRX0001975,T000268,M0022,2024-01-01,962.86,38,Puntarenas
TRX0001976,T000332,M0062,2024-01-01,581.44,62,Alajuela
TRX0001977,T000312,M0098,2024-01-01,818.71,46,Cartago
TRX0001978,T000126,M0035,2024-01-01,,67,Puntarenas
TRX0001979,T000159,M0004,2024-01-01,-100.0,83,San José
TRX0001980,T000142,M0033,2024-01-01,1682.59,67,Alajuela
TRX0001981,T000008,M0018,2024-01-01,1306.24,24,San José
TRX0001982,T000018,M0057,2024-01-01,-50.0,53,Alajuela
TRX0001983,T000317,M0048,2024-01-01,-50.0,61,Heredia
TRX0001984,T000245,M0089,2024-01-01,168.2,69,Heredia
TRX0001985,T000021,M0064,2024-01-01,,6,Puntarenas
TRX0001986,T000142,M0068,2024-01-01,,76,Limón
TRX0001987,T000029,M0087,2024-01-01,,23,Alajuela
TRX0001988,T000031,M0026,2024-01-01,68.36,67,Limón
TRX0001989,T000208,M0028,2024-01-01,1576.84,21,Alajuela
TRX0001990,T000150,M0029,2024-01-01,1684.58,29,Heredia
TRX0001991,T000163,M0090,2024-01-01,1390.48,55,Cartago
TRX0001992,T000207,M0055,2024-01-01,1586.23,33,Heredia
TRX0001993,T000058,M0094,2024-01-01,-50.0,29,Limón
TRX0001994,T000121,M0001,2024-01-01,-50.0,49,Limón
TRX0001995,T000278,M0083,2024-01-01,,80,Alajuela
TRX0001996,T000087,M0014,2024-01-01,1539.23,63,Heredia
TRX0001997,T000104,M0016,2024-01-01,381.29,35,Guanacaste
TRX0001998,T000298,M0097,2024-01-01,-50.0,30,Puntarenas
TRX0001999,T000063,M0088,2024-01-01,1753.08,67,San José
TRX0002000,T000285,M0076,2024-01-01,-100.0,61,Alajuela
TRX0001894,T000353,M0030,2024-01-01,-50.0,86,Puntarenas
TRX0000899,T000362,M0021,2024-01-01,1169.35,85,Heredia
TRX0001579,T000157,M0066,2024-01-01,-50.0,43,Guanacaste
TRX0000560,T000186,M0075,2024-01-01,-50.0,24,Alajuela
TRX0000089,T000328,M0017,2024-01-01,-100.0,9,San José
TRX0001471,T000245,M0054,2024-01-01,315.64,32,Guanacaste
TRX0001698,T000250,M0100,2024-01-01,1125.71,3,Puntarenas
TRX0001745,T000083,M0060,2024-01-01,1465.61,99,San José
TRX0000708,T000207,M0018,2024-01-01,,44,Limón
TRX0001489,T000064,M0055,2024-01-01,174.06,29,Heredia
TRX0000012,T000164,M0053,2024-01-01,1389.95,61,Guanacaste
TRX0001154,T000242,M0037,2024-01-01,,47,Guanacaste
TRX0000605,T000117,M0043,2024-01-01,1761.41,98,Cartago
TRX0000145,T000103,M0076,2024-01-01,-50.0,34,Heredia
TRX0001322,T000137,M0062,2024-01-01,1479.3,50,Limón
TRX0000762,T000207,M0068,2024-01-01,-50.0,90,Alajuela
TRX0000612,T000239,M0006,2024-01-01,-100.0,35,Limón
TRX0001113,T000163,M0035,2024-01-01,402.29,62,Guanacaste
TRX0000577,T000267,M0035,2024-01-01,1155.65,75,Cartago
TRX0000488,T000128,M0088,2024-01-01,28.28,10,Alajuela
TRX0001314,T000302,M0034,2024-01-01,362.42,30,Limón
TRX0001944,T000264,M0076,2024-01-01,538.57,60,Guanacaste
TRX0001272,T000224,M0014,2024-01-01,1413.35,70,San José
TRX0001959,T000356,M0060,2024-01-01,,2,Alajuela
TRX0000889,T000391,M0099,2024-01-01,-50.0,48,San José
TRX0000441,T000323,M0055,2024-01-01,,15,San José
TRX0000077,T000112,M0062,2024-01-01,-100.0,70,Puntarenas
TRX0000359,T000305,M0066,2024-01-01,595.06,13,San José
TRX0000406,T000255,M0086,2024-01-01,1591.63,70,Puntarenas
TRX0001952,T000221,M0096,2024-01-01,577.64,64,Limón
TRX0000237,T000057,M0020,2024-01-01,-100.0,26,Cartago
TRX0000148,T000397,M0028,2024-01-01,-50.0,71,San José
TRX0001954,T000390,M0021,2024-01-01,-50.0,75,Limón
TRX0000127,T000230,M0097,2024-01-01,-50.0,40,Puntarenas
TRX0001677,T000277,M0052,2024-01-01,-50.0,51,Guanacaste
TRX0000974,T000169,M0060,2024-01-01,-50.0,85,Limón
TRX0001929,T000170,M0075,2024-01-01,1035.81,78,Limón
TRX0001227,T000021,M0096,2024-01-01,-50.0,60,Alajuela
TRX0000058,T000286,M0066,2024-01-01,-50.0,60,Cartago
TRX0001181,T000022,M0087,2024-01-01,1819.46,84,Guanacaste
TRX0000154,T000140,M0072,2024-01-01,-100.0,16,Cartago
TRX0000519,T000043,M0063,2024-01-01,327.23,95,Cartago
TRX0000555,T000351,M0098,2024-01-01,-100.0,29,Guanacaste
TRX0001901,T000066,M0052,2024-01-01,-50.0,2,San José
TRX0001588,T000393,M0070,2024-01-01,,89,Cartago
TRX0001294,T000034,M0088,2024-01-01,1434.32,53,Limón
TRX0001962,T000388,M0008,2024-01-01,-100.0,17,Heredia
TRX0000088,T000008,M0031,2024-01-01,1466.86,18,Cartago
TRX0000498,T000261,M0020,2024-01-01,-100.0,15,Guanacaste
TRX0000919,T000325,M0089,2024-01-01,-100.0,19,Guanacaste
TRX0001769,T000221,M0076,2024-01-01,157.62,36,Guanacaste
TRX0001554,T000230,M0032,2024-01-01,326.37,30,Heredia
TRX0000545,T000153,M0083,2024-01-01,67.62,70,Puntarenas
TRX0001737,T000105,M0049,2024-01-01,-50.0,29,San José
TRX0000307,T000305,M0074,2024-01-01,-100.0,45,Guanacaste
TRX0000998,T000247,M0027,2024-01-01,709.87,92,San José
TRX0001037,T000132,M0048,2024-01-01,993.15,24,Heredia
TRX0000190,T000147,M0036,2024-01-01,-50.0,78,Heredia
TRX0001928,T000005,M0038,2024-01-01,,95,San José
TRX0001008,T000225,M0054,2024-01-01,1567.62,88,Guanacaste
TRX0001068,T000281,M0066,2024-01-01,313.65,62,San José
TRX0000959,T000247,M0005,2024-01-01,1315.34,69,Puntarenas
TRX0001507,T000393,M0056,2024-01-01,662.1,53,Puntarenas
TRX0000447,T000185,M0047,2024-01-01,689.91,14,Cartago
TRX0000897,T000247,M0060,2024-01-01,1291.46,38,Limón
TRX0000474,T000360,M0068,2024-01-01,589.48,2,Limón
TRX0001520,T000248,M0060,2024-01-01,-50.0,24,Cartago
TRX0000610,T000143,M0027,2024-01-01,,91,Alajuela
TRX0000426,T000187,M0056,2024-01-01,1610.7,84,Guanacaste
TRX0001900,T000198,M0092,2024-01-01,297.63,7,Heredia
TRX0001993,T000058,M0094,2024-01-01,-50.0,29,Limón
TRX0001814,T000055,M0047,2024-01-01,-50.0,26,Alajuela
TRX0000032,T000206,M0036,2024-01-01,-50.0,17,Alajuela
TRX0000234,T000097,M0070,2024-01-01,1227.5,59,Cartago
TRX0000163,T000241,M0070,2024-01-01,-50.0,34,Alajuela
TRX0001780,T000176,M0029,2024-01-01,1554.06,43,Cartago
TRX0001562,T000131,M0051,2024-01-01,1085.84,33,Puntarenas
TRX0000550,T000080,M0058,2024-01-01,932.99,98,Heredia
TRX0000723,T000059,M0033,2024-01-01,208.84,34,Puntarenas
TRX0001110,T000348,M0085,2024-01-01,,56,Limón
